access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.1528178596e+02,2.1523812699e+02,2.7704620998e+07,2.7710240613e+07
read,1,2.1528050709e+02,2.1523814106e+02,2.7704785578e+07,2.7710238802e+07
read,2,2.1527550101e+02,2.1523817301e+02,2.7705429833e+07,2.7710234689e+07
read,3,2.1527511001e+02,2.1523815584e+02,2.7705480154e+07,2.7710236899e+07
read,4,2.1527799106e+02,2.1523817396e+02,2.7705109374e+07,2.7710234566e+07
read,5,2.1528101301e+02,2.1523819208e+02,2.7704720470e+07,2.7710232233e+07
read,6,2.1527466702e+02,2.1523820901e+02,2.7705537165e+07,2.7710230054e+07
read,7,2.1527416110e+02,2.1523823905e+02,2.7705602277e+07,2.7710226186e+07
read,8,2.1527979612e+02,2.1523813391e+02,2.7704877073e+07,2.7710239723e+07
read,9,2.1527819800e+02,2.1523822808e+02,2.7705082741e+07,2.7710227598e+07
read,10,2.1527782607e+02,2.1523817515e+02,2.7705130607e+07,2.7710234412e+07
read,11,2.1527730179e+02,2.1523823309e+02,2.7705198079e+07,2.7710226954e+07
read,12,2.1527620196e+02,2.1523816895e+02,2.7705339622e+07,2.7710235210e+07
read,13,2.1527571797e+02,2.1523823810e+02,2.7705401910e+07,2.7710226309e+07
read,14,2.1528237700e+02,2.1523814106e+02,2.7704544938e+07,2.7710238802e+07
read,15,2.1527551413e+02,2.1523822498e+02,2.7705428145e+07,2.7710227997e+07
read,16,2.1527424097e+02,2.1523816586e+02,2.7705591998e+07,2.7710235609e+07
read,17,2.1527416110e+02,2.1523815703e+02,2.7705602277e+07,2.7710236745e+07
read,18,2.1527932787e+02,2.1523820996e+02,2.7704937334e+07,2.7710229931e+07
read,19,2.1527529812e+02,2.1523819494e+02,2.7705455945e+07,2.7710231865e+07
read,20,2.1527475286e+02,2.1523812890e+02,2.7705526119e+07,2.7710240367e+07
read,21,2.1528195214e+02,2.1523822689e+02,2.7704599613e+07,2.7710227752e+07
read,22,2.1527989984e+02,2.1523813105e+02,2.7704863727e+07,2.7710240091e+07
read,23,2.1527492690e+02,2.1523819399e+02,2.7705503720e+07,2.7710231987e+07
read,24,2.1527665710e+02,2.1523822284e+02,2.7705281047e+07,2.7710228273e+07
read,25,2.1527422404e+02,2.1523822021e+02,2.7705594177e+07,2.7710228611e+07
read,26,2.1527466297e+02,2.1523818398e+02,2.7705537687e+07,2.7710233277e+07
read,27,2.1527832484e+02,2.1523822594e+02,2.7705066417e+07,2.7710227874e+07
read,28,2.1527594209e+02,2.1523813701e+02,2.7705373068e+07,2.7710239323e+07
read,29,2.1528023410e+02,2.1523815894e+02,2.7704820710e+07,2.7710236500e+07
read,30,2.1527953696e+02,2.1523813987e+02,2.7704910426e+07,2.7710238955e+07
read,31,2.1527415705e+02,2.1523819113e+02,2.7705602799e+07,2.7710232356e+07
read,32,2.1528059101e+02,2.1523819780e+02,2.7704774778e+07,2.7710231496e+07
read,33,2.1528208089e+02,2.1523820901e+02,2.7704583045e+07,2.7710230054e+07
read,34,2.1527707195e+02,2.1523818803e+02,2.7705227658e+07,2.7710232755e+07
read,35,2.1527789783e+02,2.1523824191e+02,2.7705121371e+07,2.7710225818e+07
read,36,2.1527854204e+02,2.1523820305e+02,2.7705038465e+07,2.7710230821e+07
read,37,2.1527764201e+02,2.1523819494e+02,2.7705154294e+07,2.7710231865e+07
read,38,2.1527493191e+02,2.1523818612e+02,2.7705503075e+07,2.7710233000e+07
read,39,2.1527467012e+02,2.1523831105e+02,2.7705536766e+07,2.7710216916e+07
read,40,2.1527618408e+02,2.1523817301e+02,2.7705341924e+07,2.7710234689e+07
read,41,2.1527860093e+02,2.1523822784e+02,2.7705030886e+07,2.7710227629e+07
read,42,2.1528078794e+02,2.1523817992e+02,2.7704749434e+07,2.7710233798e+07
read,43,2.1527620506e+02,2.1523823190e+02,2.7705339223e+07,2.7710227107e+07
read,44,2.1527969599e+02,2.1523819685e+02,2.7704889960e+07,2.7710231619e+07
read,45,2.1527932310e+02,2.1523821712e+02,2.7704937948e+07,2.7710229010e+07
read,46,2.1527628684e+02,2.1523818302e+02,2.7705328699e+07,2.7710233399e+07
read,47,2.1528067803e+02,2.1523826098e+02,2.7704763579e+07,2.7710223362e+07
read,48,2.1527452517e+02,2.1523812914e+02,2.7705555422e+07,2.7710240336e+07
read,49,2.1527493191e+02,2.1523813200e+02,2.7705503075e+07,2.7710239968e+07
read,50,2.1527946591e+02,2.1523813295e+02,2.7704919569e+07,2.7710239845e+07
read,51,2.1527467108e+02,2.1523818994e+02,2.7705536644e+07,2.7710232509e+07
read,52,2.1527567101e+02,2.1523818302e+02,2.7705407955e+07,2.7710233399e+07
read,53,2.1527660203e+02,2.1523820496e+02,2.7705288135e+07,2.7710230576e+07
read,54,2.1527756381e+02,2.1523814392e+02,2.7705164358e+07,2.7710238433e+07
read,55,2.1527500892e+02,2.1523821497e+02,2.7705493164e+07,2.7710229286e+07
read,56,2.1527777314e+02,2.1523815680e+02,2.7705137418e+07,2.7710236776e+07
read,57,2.1527453494e+02,2.1523816800e+02,2.7705554164e+07,2.7710235333e+07
read,58,2.1527749491e+02,2.1523816299e+02,2.7705173226e+07,2.7710235978e+07
read,59,2.1527816296e+02,2.1523816395e+02,2.7705087251e+07,2.7710235855e+07
read,60,2.1527566791e+02,2.1523815894e+02,2.7705408354e+07,2.7710236500e+07
read,61,2.1528191996e+02,2.1523822117e+02,2.7704603755e+07,2.7710228488e+07
read,62,2.1527995110e+02,2.1523816895e+02,2.7704857130e+07,2.7710235210e+07
read,63,2.1527469397e+02,2.1523823619e+02,2.7705533698e+07,2.7710226555e+07
read,64,2.1527883697e+02,2.1523814702e+02,2.7705000510e+07,2.7710238034e+07
read,65,2.1528115511e+02,2.1523815513e+02,2.7704702183e+07,2.7710236991e+07
read,66,2.1527828312e+02,2.1523815298e+02,2.7705071787e+07,2.7710237267e+07
read,67,2.1528143191e+02,2.1523817801e+02,2.7704666561e+07,2.7710234044e+07
read,68,2.1527980709e+02,2.1523813581e+02,2.7704875662e+07,2.7710239477e+07
read,69,2.1527669096e+02,2.1523814607e+02,2.7705276690e+07,2.7710238157e+07
read,70,2.1527495599e+02,2.1523821688e+02,2.7705499976e+07,2.7710229041e+07
read,71,2.1527675700e+02,2.1523815894e+02,2.7705268191e+07,2.7710236500e+07
read,72,2.1527646208e+02,2.1523825788e+02,2.7705306146e+07,2.7710223761e+07
read,73,2.1528057814e+02,2.1523818398e+02,2.7704776435e+07,2.7710233277e+07
read,74,2.1527951908e+02,2.1523816204e+02,2.7704912727e+07,2.7710236101e+07
read,75,2.1527742195e+02,2.1523825097e+02,2.7705182615e+07,2.7710224652e+07
read,76,2.1527561212e+02,2.1523822594e+02,2.7705415534e+07,2.7710227874e+07
read,77,2.1527469707e+02,2.1523828101e+02,2.7705533299e+07,2.7710220784e+07
read,78,2.1527566218e+02,2.1523821497e+02,2.7705409090e+07,2.7710229286e+07
read,79,2.1527778912e+02,2.1523824692e+02,2.7705135363e+07,2.7710225173e+07
read,80,2.1527407789e+02,2.1523821902e+02,2.7705612986e+07,2.7710228765e+07
