access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,5.0658473992e+02,3.0065465903e+02,1.1038768520e+06,1.8599650835e+06
write,1,5.0658542299e+02,4.9370865512e+02,1.1038753636e+06,1.1326663250e+06
write,2,5.0658474493e+02,3.0060682511e+02,1.1038768411e+06,1.8602610496e+06
write,3,5.0658476520e+02,4.6947942686e+02,1.1038767970e+06,1.1911217745e+06
write,4,5.0658475089e+02,3.0060769200e+02,1.1038768281e+06,1.8602556850e+06
write,5,5.0658476496e+02,4.6851221800e+02,1.1038767975e+06,1.1935807574e+06
write,6,5.0658473802e+02,3.0060680699e+02,1.1038768562e+06,1.8602611617e+06
write,7,5.0658476400e+02,4.5432917905e+02,1.1038767996e+06,1.2308414114e+06
write,8,5.0658474994e+02,3.0060683680e+02,1.1038768302e+06,1.8602609773e+06
write,9,5.0658473182e+02,4.5412212586e+02,1.1038768697e+06,1.2314026033e+06
write,10,5.0658470416e+02,3.0060683203e+02,1.1038769300e+06,1.8602610068e+06
write,11,5.0658473802e+02,4.3992198682e+02,1.1038768562e+06,1.2711507603e+06
write,12,5.0658470702e+02,3.0060777116e+02,1.1038769237e+06,1.8602551952e+06
write,13,5.0658472991e+02,4.8226773596e+02,1.1038768739e+06,1.1595367600e+06
write,14,5.0658472919e+02,4.8206311297e+02,1.1038768754e+06,1.1600289525e+06
write,15,5.0658475494e+02,4.1213595104e+02,1.1038768193e+06,1.3568512201e+06
write,16,5.0658472300e+02,3.0060683513e+02,1.1038768889e+06,1.8602609876e+06
write,17,5.0658474088e+02,4.0881009507e+02,1.1038768500e+06,1.3678898216e+06
write,18,5.0658471298e+02,3.0060678506e+02,1.1038769108e+06,1.8602612975e+06
write,19,5.0658475089e+02,3.0060680389e+02,1.1038768281e+06,1.8602611809e+06
write,20,5.0658473706e+02,3.0060679007e+02,1.1038768583e+06,1.8602612665e+06
write,21,5.0658475113e+02,4.9094742107e+02,1.1038768276e+06,1.1390367766e+06
write,22,5.0658474398e+02,4.9094726896e+02,1.1038768432e+06,1.1390371296e+06
write,23,5.0658476281e+02,3.7377781010e+02,1.1038768022e+06,1.4960951477e+06
write,24,5.0658474898e+02,3.0060679412e+02,1.1038768323e+06,1.8602612414e+06
write,25,5.0658474994e+02,4.9131413198e+02,1.1038768302e+06,1.1381866134e+06
write,26,5.0658471298e+02,4.9131419897e+02,1.1038769108e+06,1.1381864582e+06
write,27,5.0658476210e+02,3.6349574423e+02,1.1038768037e+06,1.5384146221e+06
write,28,5.0658471298e+02,3.0060680699e+02,1.1038769108e+06,1.8602611617e+06
write,29,5.0658475208e+02,3.6170417500e+02,1.1038768255e+06,1.5460345958e+06
write,30,5.0658474112e+02,3.0060680604e+02,1.1038768494e+06,1.8602611676e+06
write,31,5.0658475709e+02,3.6134360790e+02,1.1038768146e+06,1.5475773081e+06
write,32,5.0658474898e+02,3.0060682416e+02,1.1038768323e+06,1.8602610555e+06
write,33,5.0658474803e+02,3.6101338387e+02,1.1038768344e+06,1.5489928989e+06
write,34,5.0658471203e+02,3.0060684299e+02,1.1038769128e+06,1.8602609389e+06
write,35,5.0658475995e+02,4.9290847492e+02,1.1038768084e+06,1.1345050784e+06
write,36,5.0658480597e+02,4.2489774704e+02,1.1038767081e+06,1.3160982187e+06
write,37,5.0658482981e+02,4.9628774405e+02,1.1038766562e+06,1.1267801285e+06
write,38,5.0658480191e+02,4.9376237917e+02,1.1038767170e+06,1.1325430847e+06
write,39,5.0658482289e+02,4.9361578894e+02,1.1038766712e+06,1.1328794186e+06
write,40,5.0658480692e+02,4.2489767098e+02,1.1038767061e+06,1.3160984543e+06
write,41,5.0658478904e+02,4.9362586308e+02,1.1038767450e+06,1.1328562983e+06
write,42,5.0658476400e+02,3.0120030403e+02,1.1038767996e+06,1.8565956293e+06
write,43,5.0658481479e+02,4.4756923890e+02,1.1038766889e+06,1.2494316396e+06
write,44,5.0658478403e+02,3.0120031810e+02,1.1038767559e+06,1.8565955426e+06
write,45,5.0658481193e+02,4.4822333097e+02,1.1038766951e+06,1.2476083447e+06
write,46,5.0658539295e+02,4.4461725783e+02,1.1038754291e+06,1.2577270858e+06
write,47,5.0658481717e+02,4.2850490594e+02,1.1038766837e+06,1.3050192897e+06
write,48,5.0658480811e+02,3.0120035911e+02,1.1038767035e+06,1.8565952898e+06
write,49,5.0658479404e+02,4.7936256218e+02,1.1038767341e+06,1.1665641252e+06
write,50,5.0658475995e+02,4.7911708498e+02,1.1038768084e+06,1.1671618181e+06
write,51,5.0658480501e+02,4.2513754892e+02,1.1038767102e+06,1.3153558640e+06
write,52,5.0658480215e+02,3.0120035601e+02,1.1038767164e+06,1.8565953089e+06
write,53,5.0658482313e+02,3.0120032096e+02,1.1038766707e+06,1.8565955249e+06
write,54,5.0658481097e+02,4.9380997705e+02,1.1038766972e+06,1.1324339199e+06
write,55,5.0658481312e+02,4.2503275609e+02,1.1038766925e+06,1.3156801681e+06
write,56,5.0658480906e+02,3.0120034099e+02,1.1038767014e+06,1.8565954015e+06
write,57,5.0658482313e+02,4.8719935107e+02,1.1038766707e+06,1.1477994927e+06
write,58,5.0658477402e+02,4.8685034204e+02,1.1038767778e+06,1.1486223172e+06
write,59,5.0658481789e+02,4.2537089205e+02,1.1038766822e+06,1.3146343073e+06
write,60,5.0658477712e+02,3.0120034695e+02,1.1038767710e+06,1.8565953647e+06
write,61,5.0658480597e+02,4.2537089300e+02,1.1038767081e+06,1.3146343043e+06
write,62,5.0658481288e+02,3.0120033503e+02,1.1038766931e+06,1.8565954382e+06
write,63,5.0658482814e+02,3.0120035315e+02,1.1038766598e+06,1.8565953265e+06
write,64,5.0658481312e+02,3.0120034385e+02,1.1038766925e+06,1.8565953838e+06
write,65,5.0658483005e+02,4.2603609800e+02,1.1038766557e+06,1.3125816583e+06
write,66,5.0658477807e+02,3.0120034194e+02,1.1038767689e+06,1.8565953956e+06
write,67,5.0658483315e+02,4.2603606915e+02,1.1038766489e+06,1.3125817471e+06
write,68,5.0658481789e+02,3.0120036483e+02,1.1038766822e+06,1.8565952545e+06
write,69,5.0658480906e+02,4.9921778107e+02,1.1038767014e+06,1.1201667673e+06
write,70,5.0658481717e+02,4.9492562795e+02,1.1038766837e+06,1.1298812113e+06
write,71,5.0658483005e+02,4.8678865194e+02,1.1038766557e+06,1.1487678806e+06
write,72,5.0658479905e+02,4.4710627794e+02,1.1038767232e+06,1.2507253769e+06
write,73,5.0658481598e+02,5.0657677293e+02,1.1038766863e+06,1.1038942129e+06
write,74,5.0658475304e+02,5.0656258297e+02,1.1038768235e+06,1.1039251354e+06
write,75,5.0658479691e+02,4.4768008900e+02,1.1038767279e+06,1.2491222678e+06
write,76,5.0658476806e+02,3.0098580813e+02,1.1038767907e+06,1.8579187220e+06
write,77,5.0658479500e+02,4.4737062693e+02,1.1038767320e+06,1.2499863298e+06
write,78,5.0658479881e+02,3.0098591185e+02,1.1038767237e+06,1.8579180818e+06
write,79,5.0658481312e+02,4.3258975101e+02,1.1038766925e+06,1.2926962941e+06
write,80,5.0658477902e+02,3.0098596001e+02,1.1038767668e+06,1.8579177846e+06
write,81,5.0658481503e+02,4.2876467109e+02,1.1038766884e+06,1.3042286497e+06
write,82,5.0658475399e+02,3.0098589993e+02,1.1038768214e+06,1.8579181554e+06
write,83,5.0658480501e+02,3.9386447310e+02,1.1038767102e+06,1.4197959100e+06
write,84,5.0658479214e+02,3.0098584294e+02,1.1038767383e+06,1.8579185072e+06
write,85,5.0658481598e+02,4.4864641809e+02,1.1038766863e+06,1.2464318123e+06
write,86,5.0658478498e+02,4.4848071194e+02,1.1038767539e+06,1.2468923481e+06
write,87,5.0658480310e+02,4.4836437511e+02,1.1038767144e+06,1.2472158785e+06
write,88,5.0658478713e+02,3.0098597693e+02,1.1038767492e+06,1.8579176801e+06
write,89,5.0658481407e+02,4.4827887011e+02,1.1038766905e+06,1.2474537733e+06
write,90,5.0658476520e+02,3.0098598194e+02,1.1038767970e+06,1.8579176492e+06
write,91,5.0658481193e+02,4.1622498608e+02,1.1038766951e+06,1.3435213808e+06
write,92,5.0658478808e+02,3.0098594594e+02,1.1038767471e+06,1.8579178714e+06
write,93,5.0658481097e+02,4.0612172413e+02,1.1038766972e+06,1.3769447305e+06
write,94,5.0658479786e+02,3.0098582888e+02,1.1038767258e+06,1.8579185940e+06
write,95,5.0658479500e+02,4.0612172198e+02,1.1038767320e+06,1.3769447378e+06
write,96,5.0658480310e+02,3.0098580289e+02,1.1038767144e+06,1.8579187544e+06
write,97,5.0658480287e+02,3.8077698612e+02,1.1038767149e+06,1.4685949739e+06
write,98,5.0658476615e+02,3.0098564386e+02,1.1038767949e+06,1.8579197360e+06
write,99,5.0658479285e+02,3.0098580313e+02,1.1038767367e+06,1.8579187529e+06
write,100,5.0658477783e+02,3.0098596501e+02,1.1038767694e+06,1.8579177537e+06
write,101,5.0658480310e+02,4.8860744619e+02,1.1038767144e+06,1.1444917026e+06
write,102,5.0658528280e+02,4.8853218794e+02,1.1038756691e+06,1.1446680113e+06
write,103,5.0658479095e+02,3.8060754418e+02,1.1038767409e+06,1.4692487749e+06
write,104,5.0658479404e+02,3.0098564100e+02,1.1038767341e+06,1.8579197537e+06
write,105,5.0658477712e+02,3.8042644978e+02,1.1038767710e+06,1.4699481814e+06
write,106,5.0658476305e+02,3.0098592305e+02,1.1038768016e+06,1.8579180127e+06
write,107,5.0658480906e+02,4.8975139380e+02,1.1038767014e+06,1.1418184309e+06
write,108,5.0658480215e+02,4.2404539990e+02,1.1038767164e+06,1.3187436254e+06
write,109,5.0658479881e+02,4.9736137486e+02,1.1038767237e+06,1.1243478008e+06
write,110,5.0658480906e+02,4.9444002104e+02,1.1038767014e+06,1.1309909073e+06
write,111,5.0658481503e+02,4.9399855399e+02,1.1038766884e+06,1.1320016293e+06
write,112,5.0658479905e+02,4.2404910994e+02,1.1038767232e+06,1.3187320876e+06
write,113,5.0658481097e+02,4.5406263304e+02,1.1038766972e+06,1.2315639458e+06
write,114,5.0658478785e+02,4.2732866883e+02,1.1038767476e+06,1.3086114010e+06
write,115,5.0658482814e+02,4.2404910183e+02,1.1038766598e+06,1.3187321128e+06
write,116,5.0658480597e+02,4.2404538298e+02,1.1038767081e+06,1.3187436780e+06
write,117,5.0658482313e+02,4.7177330613e+02,1.1038766707e+06,1.1853302439e+06
write,118,5.0658481407e+02,4.7177335405e+02,1.1038766905e+06,1.1853301234e+06
write,119,5.0658483100e+02,4.7177327418e+02,1.1038766536e+06,1.1853303241e+06
write,120,5.0658482003e+02,3.0153955698e+02,1.1038766775e+06,1.8545068302e+06
write,121,5.0658482099e+02,4.7177330709e+02,1.1038766754e+06,1.1853302415e+06
write,122,5.0658478498e+02,4.7177326798e+02,1.1038767539e+06,1.1853303397e+06
write,123,5.0658481908e+02,4.7169147921e+02,1.1038766796e+06,1.1855358696e+06
write,124,5.0658480310e+02,3.0153953505e+02,1.1038767144e+06,1.8545069651e+06
write,125,5.0658482409e+02,3.0153954315e+02,1.1038766687e+06,1.8545069153e+06
write,126,5.0658481789e+02,4.2874586105e+02,1.1038766822e+06,1.3042858691e+06
write,127,5.0658483100e+02,3.9208867002e+02,1.1038766536e+06,1.4262262870e+06
write,128,5.0658481193e+02,3.0153950310e+02,1.1038766951e+06,1.8545071616e+06
write,129,5.0658482194e+02,4.2589022398e+02,1.1038766733e+06,1.3130312379e+06
write,130,5.0658478808e+02,3.0153955698e+02,1.1038767471e+06,1.8545068302e+06
write,131,5.0658482790e+02,4.2589021707e+02,1.1038766603e+06,1.3130312592e+06
write,132,5.0658480906e+02,3.0153952599e+02,1.1038767014e+06,1.8545070208e+06
write,133,5.0658482814e+02,3.9721772909e+02,1.1038766598e+06,1.4078101934e+06
write,134,5.0658542299e+02,3.0153948092e+02,1.1038753636e+06,1.8545072980e+06
write,135,5.0658482909e+02,3.9406249499e+02,1.1038766577e+06,1.4190824428e+06
write,136,5.0658482099e+02,3.0153948593e+02,1.1038766754e+06,1.8545072672e+06
write,137,5.0658478904e+02,3.9406242704e+02,1.1038767450e+06,1.4190826875e+06
write,138,5.0658476901e+02,3.0153953290e+02,1.1038767887e+06,1.8545069783e+06
write,139,5.0658481503e+02,3.9406251502e+02,1.1038766884e+06,1.4190823707e+06
write,140,5.0658477092e+02,3.0153950500e+02,1.1038767845e+06,1.8545071499e+06
write,141,5.0658478403e+02,3.0153950787e+02,1.1038767559e+06,1.8545071323e+06
write,142,5.0658477616e+02,3.0153954220e+02,1.1038767731e+06,1.8545069211e+06
write,143,5.0658482909e+02,5.0296751308e+02,1.1038766577e+06,1.1118156808e+06
write,144,5.0658474398e+02,4.5837106705e+02,1.1038768432e+06,1.2199879273e+06
write,145,5.0658478308e+02,4.5841807413e+02,1.1038767580e+06,1.2198628273e+06
write,146,5.0658474016e+02,3.0110209489e+02,1.1038768515e+06,1.8572011869e+06
write,147,5.0658478284e+02,4.4904148698e+02,1.1038767585e+06,1.2453351956e+06
write,148,5.0658474803e+02,3.0110215282e+02,1.1038768344e+06,1.8572008295e+06
write,149,5.0658478689e+02,3.9725265503e+02,1.1038767497e+06,1.4076864205e+06
write,150,5.0658475614e+02,3.0110220003e+02,1.1038768167e+06,1.8572005384e+06
write,151,5.0658478594e+02,3.9725249505e+02,1.1038767518e+06,1.4076869874e+06
write,152,5.0658475518e+02,3.0110224700e+02,1.1038768188e+06,1.8572002487e+06
write,153,5.0658476520e+02,4.5896662998e+02,1.1038767970e+06,1.2184048501e+06
write,154,5.0658474517e+02,4.5836433101e+02,1.1038768406e+06,1.2200058560e+06
write,155,5.0658475614e+02,3.6868616104e+02,1.1038768167e+06,1.5167565998e+06
write,156,5.0658474898e+02,3.0110229802e+02,1.1038768323e+06,1.8571999340e+06
write,157,5.0658478189e+02,3.0110226917e+02,1.1038767606e+06,1.8572001119e+06
write,158,5.0658476615e+02,3.0110223198e+02,1.1038767949e+06,1.8572003413e+06
write,159,5.0658544898e+02,3.0110222983e+02,1.1038753070e+06,1.8572003545e+06
write,160,5.0658475804e+02,3.0110229707e+02,1.1038768126e+06,1.8571999398e+06
write,161,5.0658477306e+02,3.6868608212e+02,1.1038767798e+06,1.5167569244e+06
write,162,5.0658473682e+02,3.0110229397e+02,1.1038768588e+06,1.8571999590e+06
write,163,5.0658475590e+02,3.0110221720e+02,1.1038768172e+06,1.8572004325e+06
write,164,5.0658477402e+02,3.0110216498e+02,1.1038767778e+06,1.8572007545e+06
write,165,5.0658478808e+02,3.0110226297e+02,1.1038767471e+06,1.8572001501e+06
write,166,5.0658476400e+02,3.0110216188e+02,1.1038767996e+06,1.8572007737e+06
