access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,2.9039288998e+02,2.8991148496e+02,2.0538726993e+07,2.0572832045e+07
write,1,2.9039256096e+02,2.8967424703e+02,2.0538750264e+07,2.0589680820e+07
write,2,2.9039267206e+02,2.8969523501e+02,2.0538742406e+07,2.0588189128e+07
write,3,2.9039392304e+02,2.8968207383e+02,2.0538653927e+07,2.0589124515e+07
write,4,2.9039423299e+02,2.8969683099e+02,2.0538632006e+07,2.0588075705e+07
write,5,2.9039304209e+02,2.8968256307e+02,2.0538716235e+07,2.0589089743e+07
write,6,2.9039490294e+02,2.8968906999e+02,2.0538584622e+07,2.0588627276e+07
write,7,2.9039327884e+02,2.8968084598e+02,2.0538699490e+07,2.0589211785e+07
write,8,2.9039469695e+02,2.8969654703e+02,2.0538599191e+07,2.0588095886e+07
write,9,2.9039508486e+02,2.8967367816e+02,2.0538571756e+07,2.0589721254e+07
write,10,2.9039457321e+02,2.8969764495e+02,2.0538607943e+07,2.0588017859e+07
write,11,2.9039438415e+02,2.8968623614e+02,2.0538621315e+07,2.0588828684e+07
write,12,2.9039369392e+02,2.8969774485e+02,2.0538670132e+07,2.0588010760e+07
write,13,2.9039347696e+02,2.8967472696e+02,2.0538685477e+07,2.0589646707e+07
write,14,2.9039518309e+02,2.8969305921e+02,2.0538564809e+07,2.0588343761e+07
write,15,2.9039385796e+02,2.8967791295e+02,2.0538658531e+07,2.0589420254e+07
write,16,2.9039499807e+02,2.8969246602e+02,2.0538577894e+07,2.0588385918e+07
write,17,2.9039392591e+02,2.8967747593e+02,2.0538653725e+07,2.0589451316e+07
write,18,2.9039512491e+02,2.8968818498e+02,2.0538568923e+07,2.0588690176e+07
write,19,2.9039481115e+02,2.8968010497e+02,2.0538591114e+07,2.0589264453e+07
write,20,2.9039351702e+02,2.8968984580e+02,2.0538682644e+07,2.0588572138e+07
write,21,2.9039486504e+02,2.8967512298e+02,2.0538587303e+07,2.0589618559e+07
write,22,2.9039414001e+02,2.8969248414e+02,2.0538638582e+07,2.0588384630e+07
write,23,2.9039383388e+02,2.8967408299e+02,2.0538660234e+07,2.0589692479e+07
write,24,2.9039265108e+02,2.8969305706e+02,2.0538743890e+07,2.0588343913e+07
write,25,2.9039414096e+02,2.8967856503e+02,2.0538638515e+07,2.0589373906e+07
write,26,2.9039281297e+02,2.8969689584e+02,2.0538732440e+07,2.0588071097e+07
write,27,2.9039525986e+02,2.8968207884e+02,2.0538559379e+07,2.0589124160e+07
write,28,2.9039332604e+02,2.8969354320e+02,2.0538696151e+07,2.0588309364e+07
write,29,2.9039427519e+02,2.8967554903e+02,2.0538629021e+07,2.0589588275e+07
write,30,2.9039328194e+02,2.8969640994e+02,2.0538699271e+07,2.0588105628e+07
write,31,2.9039254403e+02,2.8968454790e+02,2.0538751461e+07,2.0588948673e+07
write,32,2.9039246202e+02,2.8969617200e+02,2.0538757262e+07,2.0588122538e+07
write,33,2.9039449406e+02,2.8968629003e+02,2.0538613541e+07,2.0588824854e+07
write,34,2.9039309907e+02,2.8969662905e+02,2.0538712205e+07,2.0588090057e+07
write,35,2.9039361978e+02,2.8968692207e+02,2.0538675377e+07,2.0588779933e+07
write,36,2.9039511585e+02,2.8969451499e+02,2.0538569564e+07,2.0588240299e+07
