access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.1962397909e+02,2.1958763599e+02,2.7156871999e+07,2.7161366627e+07
read,1,2.1961978197e+02,2.1958765697e+02,2.7157390989e+07,2.7161364032e+07
read,2,2.1962434483e+02,2.1958766818e+02,2.7156826775e+07,2.7161362646e+07
read,3,2.1961975002e+02,2.1958769894e+02,2.7157394940e+07,2.7161358842e+07
read,4,2.1962048602e+02,2.1958768702e+02,2.7157303929e+07,2.7161360316e+07
read,5,2.1962113500e+02,2.1958774090e+02,2.7157223680e+07,2.7161353651e+07
read,6,2.1962243509e+02,2.1958770180e+02,2.7157062918e+07,2.7161358488e+07
read,7,2.1961983109e+02,2.1958772397e+02,2.7157384916e+07,2.7161355745e+07
read,8,2.1962137985e+02,2.1958764505e+02,2.7157193403e+07,2.7161365506e+07
read,9,2.1961974812e+02,2.1958773685e+02,2.7157395176e+07,2.7161354153e+07
read,10,2.1962355804e+02,2.1958769393e+02,2.7156924062e+07,2.7161359461e+07
read,11,2.1961982012e+02,2.1958772993e+02,2.7157386272e+07,2.7161355008e+07
read,12,2.1962204695e+02,2.1958769083e+02,2.7157110913e+07,2.7161359844e+07
read,13,2.1961982107e+02,2.1958768702e+02,2.7157386154e+07,2.7161360316e+07
read,14,2.1962570095e+02,2.1958769298e+02,2.7156659089e+07,2.7161359579e+07
read,15,2.1962477279e+02,2.1958773685e+02,2.7156773857e+07,2.7161354153e+07
read,16,2.1962106204e+02,2.1958770514e+02,2.7157232702e+07,2.7161358075e+07
read,17,2.1962051296e+02,2.1958769011e+02,2.7157300598e+07,2.7161359933e+07
read,18,2.1962117600e+02,2.1958763695e+02,2.7157218609e+07,2.7161366509e+07
read,19,2.1962469196e+02,2.1958774710e+02,2.7156783851e+07,2.7161352884e+07
read,20,2.1962278891e+02,2.1958763313e+02,2.7157019168e+07,2.7161366981e+07
read,21,2.1962244701e+02,2.1958766198e+02,2.7157061444e+07,2.7161363413e+07
read,22,2.1962388492e+02,2.1958763885e+02,2.7156883643e+07,2.7161366273e+07
read,23,2.1962037396e+02,2.1958771205e+02,2.7157317786e+07,2.7161357220e+07
read,24,2.1962481999e+02,2.1958764505e+02,2.7156768020e+07,2.7161365506e+07
read,25,2.1962060714e+02,2.1958767915e+02,2.7157288953e+07,2.7161361289e+07
read,26,2.1962150288e+02,2.1958772612e+02,2.7157178190e+07,2.7161355480e+07
read,27,2.1962291193e+02,2.1958775496e+02,2.7157003955e+07,2.7161351911e+07
read,28,2.1962607098e+02,2.1958769488e+02,2.7156613336e+07,2.7161359343e+07
read,29,2.1962081099e+02,2.1958772492e+02,2.7157263746e+07,2.7161355627e+07
read,30,2.1962245798e+02,2.1958772707e+02,2.7157060088e+07,2.7161355362e+07
read,31,2.1961984611e+02,2.1958776903e+02,2.7157383059e+07,2.7161350171e+07
read,32,2.1962408614e+02,2.1958768797e+02,2.7156858762e+07,2.7161360198e+07
read,33,2.1962113309e+02,2.1958773208e+02,2.7157223916e+07,2.7161354742e+07
read,34,2.1962038493e+02,2.1958773708e+02,2.7157316430e+07,2.7161354123e+07
read,35,2.1962071204e+02,2.1958773613e+02,2.7157275981e+07,2.7161354241e+07
read,36,2.1962004280e+02,2.1958767486e+02,2.7157358736e+07,2.7161361820e+07
read,37,2.1961975002e+02,2.1958779597e+02,2.7157394940e+07,2.7161346839e+07
read,38,2.1962575793e+02,2.1958767796e+02,2.7156652044e+07,2.7161361437e+07
read,39,2.1961975503e+02,2.1958776689e+02,2.7157394321e+07,2.7161350437e+07
read,40,2.1962029910e+02,2.1958775997e+02,2.7157327043e+07,2.7161351292e+07
read,41,2.1962412500e+02,2.1958772302e+02,2.7156853956e+07,2.7161355863e+07
read,42,2.1962196493e+02,2.1958774185e+02,2.7157121055e+07,2.7161353533e+07
read,43,2.1962168789e+02,2.1958776498e+02,2.7157155313e+07,2.7161350673e+07
read,44,2.1962062001e+02,2.1958768201e+02,2.7157287361e+07,2.7161360935e+07
read,45,2.1961975288e+02,2.1958771205e+02,2.7157394586e+07,2.7161357220e+07
read,46,2.1962051702e+02,2.1958768702e+02,2.7157300097e+07,2.7161360316e+07
read,47,2.1962170887e+02,2.1958775997e+02,2.7157152718e+07,2.7161351292e+07
read,48,2.1962088704e+02,2.1958770418e+02,2.7157254341e+07,2.7161358193e+07
read,49,2.1962156892e+02,2.1958772707e+02,2.7157170024e+07,2.7161355362e+07
read,50,2.1962383699e+02,2.1958769703e+02,2.7156889569e+07,2.7161359077e+07
read,51,2.1962188816e+02,2.1958774304e+02,2.7157130548e+07,2.7161353386e+07
read,52,2.1962162280e+02,2.1958767605e+02,2.7157163361e+07,2.7161361673e+07
read,53,2.1962051702e+02,2.1958774614e+02,2.7157300097e+07,2.7161353002e+07
read,54,2.1962234592e+02,2.1958771110e+02,2.7157073944e+07,2.7161357338e+07
read,55,2.1962065983e+02,2.1958770299e+02,2.7157282437e+07,2.7161358340e+07
read,56,2.1962390900e+02,2.1958774710e+02,2.7156880666e+07,2.7161352884e+07
read,57,2.1961975193e+02,2.1958776617e+02,2.7157394704e+07,2.7161350525e+07
read,58,2.1962572193e+02,2.1958767915e+02,2.7156656495e+07,2.7161361289e+07
read,59,2.1962269592e+02,2.1958776093e+02,2.7157030665e+07,2.7161351174e+07
read,60,2.1962565589e+02,2.1958772397e+02,2.7156664661e+07,2.7161355745e+07
read,61,2.1962467194e+02,2.1958777714e+02,2.7156786327e+07,2.7161349169e+07
read,62,2.1962012506e+02,2.1958772492e+02,2.7157348565e+07,2.7161355627e+07
read,63,2.1962066197e+02,2.1958773208e+02,2.7157282172e+07,2.7161354742e+07
read,64,2.1962007785e+02,2.1958766794e+02,2.7157354402e+07,2.7161362675e+07
read,65,2.1961978078e+02,2.1958772111e+02,2.7157391137e+07,2.7161356099e+07
read,66,2.1962063503e+02,2.1958772802e+02,2.7157285503e+07,2.7161355244e+07
read,67,2.1961975789e+02,2.1958769608e+02,2.7157393967e+07,2.7161359195e+07
read,68,2.1961975598e+02,2.1958775687e+02,2.7157394203e+07,2.7161351675e+07
read,69,2.1962403297e+02,2.1958768201e+02,2.7156865336e+07,2.7161360935e+07
read,70,2.1962526107e+02,2.1958767104e+02,2.7156713481e+07,2.7161362292e+07
read,71,2.1962335896e+02,2.1958773422e+02,2.7156948678e+07,2.7161354477e+07
read,72,2.1962195015e+02,2.1958765507e+02,2.7157122883e+07,2.7161364268e+07
read,73,2.1961983991e+02,2.1958777213e+02,2.7157383825e+07,2.7161349788e+07
read,74,2.1962153697e+02,2.1958771586e+02,2.7157173974e+07,2.7161356748e+07
read,75,2.1961978912e+02,2.1958767486e+02,2.7157390105e+07,2.7161361820e+07
read,76,2.1962097001e+02,2.1958765388e+02,2.7157244082e+07,2.7161364415e+07
read,77,2.1961982393e+02,2.1958767200e+02,2.7157385801e+07,2.7161362174e+07
read,78,2.1962593913e+02,2.1958765697e+02,2.7156629639e+07,2.7161364032e+07
read,79,2.1961997795e+02,2.1958776903e+02,2.7157366755e+07,2.7161350171e+07
read,80,2.1962594891e+02,2.1958768201e+02,2.7156628430e+07,2.7161360935e+07
read,81,2.1962033796e+02,2.1958770084e+02,2.7157322238e+07,2.7161358606e+07
read,82,2.1962078190e+02,2.1958773899e+02,2.7157267343e+07,2.7161353887e+07
read,83,2.1962078094e+02,2.1958776999e+02,2.7157267460e+07,2.7161350053e+07
read,84,2.1962285495e+02,2.1958776999e+02,2.7157011001e+07,2.7161350053e+07
read,85,2.1962650013e+02,2.1958775306e+02,2.7156560272e+07,2.7161352147e+07
read,86,2.1962475514e+02,2.1958773589e+02,2.7156776039e+07,2.7161354270e+07
read,87,2.1961975002e+02,2.1958771300e+02,2.7157394940e+07,2.7161357102e+07
read,88,2.1962243605e+02,2.1958770204e+02,2.7157062800e+07,2.7161358458e+07
read,89,2.1962004185e+02,2.1958777499e+02,2.7157358854e+07,2.7161349434e+07
read,90,2.1962457204e+02,2.1958774590e+02,2.7156798680e+07,2.7161353032e+07
read,91,2.1962196493e+02,2.1958776212e+02,2.7157121055e+07,2.7161351027e+07
read,92,2.1962444305e+02,2.1958776188e+02,2.7156814629e+07,2.7161351056e+07
read,93,2.1962371707e+02,2.1958775115e+02,2.7156904398e+07,2.7161352383e+07
read,94,2.1962068105e+02,2.1958773708e+02,2.7157279813e+07,2.7161354123e+07
read,95,2.1961989689e+02,2.1958777404e+02,2.7157376779e+07,2.7161349552e+07
read,96,2.1962068391e+02,2.1958764696e+02,2.7157279460e+07,2.7161365270e+07
read,97,2.1962437296e+02,2.1958774114e+02,2.7156823296e+07,2.7161353622e+07
read,98,2.1962365603e+02,2.1958764911e+02,2.7156911945e+07,2.7161365005e+07
read,99,2.1962576604e+02,2.1958766508e+02,2.7156651041e+07,2.7161363029e+07
read,100,2.1962595201e+02,2.1958765197e+02,2.7156628047e+07,2.7161364651e+07
read,101,2.1962354898e+02,2.1958774996e+02,2.7156925182e+07,2.7161352531e+07
read,102,2.1962367821e+02,2.1958770514e+02,2.7156909203e+07,2.7161358075e+07
read,103,2.1962096715e+02,2.1958771706e+02,2.7157244435e+07,2.7161356600e+07
read,104,2.1962073994e+02,2.1958771801e+02,2.7157272531e+07,2.7161356482e+07
read,105,2.1962203598e+02,2.1958764601e+02,2.7157112270e+07,2.7161365388e+07
read,106,2.1962145519e+02,2.1958773589e+02,2.7157184086e+07,2.7161354270e+07
read,107,2.1962025118e+02,2.1958771801e+02,2.7157332969e+07,2.7161356482e+07
read,108,2.1962070894e+02,2.1958770585e+02,2.7157276364e+07,2.7161357986e+07
read,109,2.1962397790e+02,2.1958774996e+02,2.7156872146e+07,2.7161352531e+07
read,110,2.1962010384e+02,2.1958770895e+02,2.7157351189e+07,2.7161357603e+07
read,111,2.1962072301e+02,2.1958776808e+02,2.7157274625e+07,2.7161350289e+07
read,112,2.1962073708e+02,2.1958770895e+02,2.7157272885e+07,2.7161357603e+07
read,113,2.1962430000e+02,2.1958772683e+02,2.7156832317e+07,2.7161355391e+07
read,114,2.1962250113e+02,2.1958768606e+02,2.7157054752e+07,2.7161360434e+07
read,115,2.1962149000e+02,2.1958766198e+02,2.7157179782e+07,2.7161363413e+07
read,116,2.1962265491e+02,2.1958768916e+02,2.7157035736e+07,2.7161360051e+07
read,117,2.1962360907e+02,2.1958767104e+02,2.7156917753e+07,2.7161362292e+07
read,118,2.1962590694e+02,2.1958771300e+02,2.7156633618e+07,2.7161357102e+07
read,119,2.1962070894e+02,2.1958773708e+02,2.7157276364e+07,2.7161354123e+07
read,120,2.1962070799e+02,2.1958765507e+02,2.7157276482e+07,2.7161364268e+07
read,121,2.1962358093e+02,2.1958774018e+02,2.7156921232e+07,2.7161353740e+07
read,122,2.1962601495e+02,2.1958765697e+02,2.7156620264e+07,2.7161364032e+07
