rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,6007,,,,,,,,,,,,,,,,,1.8072093576e+04,1.9145717597e+02,,,6.9796212042e+03,8.2525968552e-02
0,,,,,,,,,,,,,,,,,,3.3872180913e+01,1.7734317183e+02
1,,,,,,,,,,,,,,,,,,3.4063785983e+01,1.7634563589e+02
2,,,,,,,,,,,,,,,,,,3.4242744664e+01,1.7542402220e+02
3,,,,,,,,,,,,,,,,,,3.4023109434e+01,1.7655646706e+02
4,,,,,,,,,,,,,,,,,,3.4172455309e+01,1.7578485203e+02
5,,,,,,,,,,,,,,,,,,3.3974201099e+01,1.7681063294e+02
6,,,,,,,,,,,,,,,,,,3.3935463977e+01,1.7701246119e+02
7,,,,,,,,,,,,,,,,,,3.3920766612e+01,1.7708915806e+02
8,,,,,,,,,,,,,,,,,,3.3920045435e+01,1.7709292316e+02
9,,,,,,,,,,,,,,,,,,3.3883851857e+01,1.7728208780e+02
10,,,,,,,,,,,,,,,,,,3.3877382590e+01,1.7731594181e+02
11,,,,,,,,,,,,,,,,,,3.3902623308e+01,1.7718392897e+02
12,,,,,,,,,,,,,,,,,,3.3889336226e+01,1.7725339794e+02
13,,,,,,,,,,,,,,,,,,3.3898101939e+01,1.7720756197e+02
14,,,,,,,,,,,,,,,,,,3.3944536560e+01,1.7696514988e+02
15,,,,,,,,,,,,,,,,,,3.3925482554e+01,1.7706454110e+02
16,,,,,,,,,,,,,,,,,,3.3911556150e+01,1.7713725591e+02
17,,,,,,,,,,,,,,,,,,3.3898020850e+01,1.7720798588e+02
18,,,,,,,,,,,,,,,,,,3.3881136627e+01,1.7729629517e+02
19,,,,,,,,,,,,,,,,,,3.3909445047e+01,1.7714828396e+02
20,,,,,,,,,,,,,,,,,,3.3928365080e+01,1.7704949784e+02
21,,,,,,,,,,,,,,,,,,3.3929338002e+01,1.7704442096e+02
22,,,,,,,,,,,,,,,,,,3.3965902417e+01,1.7685383201e+02
23,,,,,,,,,,,,,,,,,,3.3919331778e+01,1.7709664917e+02
24,,,,,,,,,,,,,,,,,,3.3914632885e+01,1.7712118602e+02
25,,,,,,,,,,,,,,,,,,3.3908829816e+01,1.7715149808e+02
26,,,,,,,,,,,,,,,,,,3.3965555746e+01,1.7685563707e+02
27,,,,,,,,,,,,,,,,,,3.3892748000e+01,1.7723555493e+02
28,,,,,,,,,,,,,,,,,,3.3915108902e+01,1.7711870003e+02
29,,,,,,,,,,,,,,,,,,3.3906862012e+01,1.7716177917e+02
30,,,,,,,,,,,,,,,,,,3.3910547826e+01,1.7714252305e+02
31,,,,,,,,,,,,,,,,,,3.3933623470e+01,1.7702206206e+02
32,,,,,,,,,,,,,,,,,,3.3910428020e+01,1.7714314890e+02
33,,,,,,,,,,,,,,,,,,3.3899282431e+01,1.7720139098e+02
34,,,,,,,,,,,,,,,,,,3.3923614582e+01,1.7707429099e+02
35,,,,,,,,,,,,,,,,,,3.3899463961e+01,1.7720044208e+02
36,,,,,,,,,,,,,,,,,,3.3115237140e+01,1.8139685893e+02
37,,,,,,,,,,,,,,,,,,3.3340643601e+01,1.8017048717e+02
38,,,,,,,,,,,,,,,,,,3.3380641765e+01,1.7995459890e+02
39,,,,,,,,,,,,,,,,,,3.3402548017e+01,1.7983658004e+02
40,,,,,,,,,,,,,,,,,,3.3451015160e+01,1.7957601500e+02
41,,,,,,,,,,,,,,,,,,3.3213970741e+01,1.8085762906e+02
42,,,,,,,,,,,,,,,,,,3.3160977744e+01,1.8114664912e+02
43,,,,,,,,,,,,,,,,,,3.3165113300e+01,1.8112406087e+02
44,,,,,,,,,,,,,,,,,,3.3135331866e+01,1.8128685188e+02
45,,,,,,,,,,,,,,,,,,3.3147499108e+01,1.8122030807e+02
46,,,,,,,,,,,,,,,,,,3.3134466956e+01,1.8129158401e+02
47,,,,,,,,,,,,,,,,,,3.3146006979e+01,1.8122846603e+02
48,,,,,,,,,,,,,,,,,,3.3126432928e+01,1.8133555198e+02
49,,,,,,,,,,,,,,,,,,3.3168841779e+01,1.8110370088e+02
50,,,,,,,,,,,,,,,,,,3.3133563748e+01,1.8129652596e+02
51,,,,,,,,,,,,,,,,,,3.3143137221e+01,1.8124415803e+02
52,,,,,,,,,,,,,,,,,,3.3133173555e+01,1.8129866099e+02
53,,,,,,,,,,,,,,,,,,3.3073553174e+01,1.8162548089e+02
54,,,,,,,,,,,,,,,,,,3.3138501537e+01,1.8126951194e+02
