access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,6.2652256012e+01,6.2619786978e+01,8.9255711381e+06,8.9301991429e+06
read,1,6.2652329922e+01,6.2619790077e+01,8.9255606088e+06,8.9301987009e+06
read,2,6.2652290821e+01,6.2619787931e+01,8.9255661792e+06,8.9301990069e+06
read,3,6.2652419806e+01,6.2619788170e+01,8.9255478038e+06,8.9301989729e+06
read,4,6.2652399778e+01,6.2619785786e+01,8.9255506569e+06,8.9301993129e+06
read,5,6.2652333021e+01,6.2619787931e+01,8.9255601673e+06,8.9301990069e+06
read,6,6.2652410030e+01,6.2619785786e+01,8.9255491964e+06,8.9301993129e+06
read,7,6.2652411938e+01,6.2619789124e+01,8.9255489247e+06,8.9301988369e+06
read,8,6.2652330875e+01,6.2619783878e+01,8.9255604730e+06,8.9301995850e+06
read,9,6.2652385950e+01,6.2619789124e+01,8.9255526269e+06,8.9301988369e+06
read,10,6.2652319908e+01,6.2619786978e+01,8.9255620354e+06,8.9301991429e+06
read,11,6.2652377129e+01,6.2619791031e+01,8.9255538836e+06,8.9301985649e+06
read,12,6.2652396917e+01,6.2619786024e+01,8.9255510645e+06,8.9301992789e+06
read,13,6.2652359962e+01,6.2619789124e+01,8.9255563292e+06,8.9301988369e+06
read,14,6.2652292967e+01,6.2619786024e+01,8.9255658735e+06,8.9301992789e+06
read,15,6.2652316809e+01,6.2619791031e+01,8.9255624769e+06,8.9301985649e+06
read,16,6.2652251005e+01,6.2619784832e+01,8.9255718514e+06,8.9301994489e+06
read,17,6.2652924061e+01,6.2619788885e+01,8.9254759675e+06,8.9301988709e+06
read,18,6.2652384996e+01,6.2619786978e+01,8.9255527628e+06,8.9301991429e+06
read,19,6.2652410984e+01,6.2619790077e+01,8.9255490606e+06,8.9301987009e+06
read,20,6.2652328014e+01,6.2619784832e+01,8.9255608805e+06,8.9301994489e+06
read,21,6.2652418852e+01,6.2619786978e+01,8.9255479397e+06,8.9301991429e+06
