access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,1.1662982609e+03,1.1467624092e+03,4.7947183558e+05,4.8763995358e+05
write,1,1.1662982430e+03,1.0705546720e+03,4.7947184293e+05,5.2235274164e+05
write,2,1.1662982500e+03,1.0505671048e+03,4.7947184009e+05,5.3229076509e+05
write,3,1.1662982340e+03,1.0800962570e+03,4.7947184666e+05,5.1773827045e+05
write,4,1.1662982550e+03,1.0542272630e+03,4.7947183803e+05,5.3044271159e+05
write,5,1.1662982469e+03,7.7664841318e+02,4.7947184136e+05,7.2002615149e+05
write,6,1.1662982590e+03,1.0542243519e+03,4.7947183636e+05,5.3044417633e+05
write,7,1.1662982428e+03,6.7716583490e+02,4.7947184303e+05,8.2580534808e+05
write,8,1.1662982531e+03,1.0223472412e+03,4.7947183881e+05,5.4698359372e+05
write,9,1.1662982490e+03,6.7716582513e+02,4.7947184048e+05,8.2580536000e+05
write,10,1.1662982552e+03,1.0501098950e+03,4.7947183793e+05,5.3252252042e+05
write,11,1.1662982340e+03,1.0193681729e+03,4.7947184666e+05,5.4858213438e+05
write,12,1.1662982450e+03,9.7297985888e+02,4.7947184215e+05,5.7473663293e+05
write,13,1.1662982349e+03,6.4347577906e+02,4.7947184626e+05,8.6904151827e+05
write,14,1.1662982550e+03,1.0097434461e+03,4.7947183803e+05,5.5381113901e+05
write,15,1.1662982340e+03,6.4347578001e+02,4.7947184666e+05,8.6904151698e+05
write,16,1.1662982500e+03,6.4347343397e+02,4.7947184009e+05,8.6904468542e+05
write,17,1.1662982500e+03,1.0998235860e+03,4.7947184009e+05,5.0845169637e+05
write,18,1.1662982540e+03,1.0097434559e+03,4.7947183842e+05,5.5381113365e+05
write,19,1.1662982600e+03,6.4347578311e+02,4.7947183597e+05,8.6904151279e+05
write,20,1.1662982481e+03,1.1201877630e+03,4.7947184087e+05,4.9920842423e+05
write,21,1.1662982471e+03,1.0056147439e+03,4.7947184126e+05,5.5608489371e+05
write,22,1.1662982521e+03,6.4347568488e+02,4.7947183921e+05,8.6904164546e+05
write,23,1.1662982700e+03,9.2506935096e+02,4.7947183185e+05,6.0450296772e+05
write,24,1.1662983100e+03,6.4347569990e+02,4.7947181539e+05,8.6904162517e+05
write,25,1.1662982509e+03,1.1238276761e+03,4.7947183970e+05,4.9759156133e+05
write,26,1.1662982440e+03,1.1234676921e+03,4.7947184254e+05,4.9775100069e+05
write,27,1.1662982461e+03,8.0010914993e+02,4.7947184166e+05,6.9891360203e+05
write,28,1.1662982881e+03,6.4347583580e+02,4.7947182441e+05,8.6904144163e+05
write,29,1.1662983530e+03,1.1292048481e+03,4.7947179775e+05,4.9522207504e+05
write,30,1.1662990520e+03,1.1271893351e+03,4.7947151037e+05,4.9610757535e+05
