access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,2.8946832490e+02,2.8914686203e+02,2.0604327918e+07,2.0627235053e+07
write,1,2.8946800709e+02,2.8912318707e+02,2.0604350539e+07,2.0628924122e+07
write,2,2.8946802711e+02,2.8912887788e+02,2.0604349114e+07,2.0628518091e+07
write,3,2.8946795607e+02,2.8911958408e+02,2.0604354171e+07,2.0629181198e+07
write,4,2.8946783495e+02,2.8912479615e+02,2.0604362792e+07,2.0628809315e+07
write,5,2.8947009993e+02,2.8911726713e+02,2.0604201572e+07,2.0629346518e+07
write,6,2.8946839213e+02,2.8912394309e+02,2.0604323132e+07,2.0628870180e+07
write,7,2.8946966600e+02,2.8911438608e+02,2.0604232458e+07,2.0629552091e+07
write,8,2.8946975183e+02,2.8912885904e+02,2.0604226349e+07,2.0628519435e+07
write,9,2.8946695495e+02,2.8912319422e+02,2.0604425431e+07,2.0628923612e+07
write,10,2.8946997499e+02,2.8912891912e+02,2.0604210465e+07,2.0628515148e+07
write,11,2.8946733713e+02,2.8912208509e+02,2.0604398227e+07,2.0629002748e+07
write,12,2.8946891689e+02,2.8912880898e+02,2.0604285780e+07,2.0628523007e+07
write,13,2.8946754098e+02,2.8911721587e+02,2.0604383717e+07,2.0629350176e+07
write,14,2.8946855402e+02,2.8912945414e+02,2.0604311609e+07,2.0628476977e+07
write,15,2.8946937895e+02,2.8912080717e+02,2.0604252891e+07,2.0629093929e+07
write,16,2.8947021890e+02,2.8913082600e+02,2.0604193104e+07,2.0628379099e+07
write,17,2.8946724296e+02,2.8911665416e+02,2.0604404931e+07,2.0629390256e+07
write,18,2.8946919608e+02,2.8912594509e+02,2.0604265907e+07,2.0628727339e+07
write,19,2.8946942496e+02,2.8911069894e+02,2.0604249616e+07,2.0629815188e+07
write,20,2.8946733093e+02,2.8912633705e+02,2.0604398668e+07,2.0628699374e+07
write,21,2.8946878409e+02,2.8911934400e+02,2.0604295232e+07,2.0629198329e+07
write,22,2.8946862006e+02,2.8912820101e+02,2.0604306908e+07,2.0628566384e+07
write,23,2.8947022510e+02,2.8911662197e+02,2.0604192663e+07,2.0629392552e+07
write,24,2.8946771097e+02,2.8912954092e+02,2.0604371617e+07,2.0628470785e+07
write,25,2.8947010589e+02,2.8911402893e+02,2.0604201148e+07,2.0629577576e+07
write,26,2.8946967411e+02,2.8912494206e+02,2.0604231881e+07,2.0628798904e+07
write,27,2.8946840501e+02,2.8911608887e+02,2.0604322216e+07,2.0629430591e+07
write,28,2.8946723604e+02,2.8913095999e+02,2.0604405423e+07,2.0628369540e+07
write,29,2.8946700597e+02,2.8912061286e+02,2.0604421799e+07,2.0629107793e+07
write,30,2.8947004318e+02,2.8913067389e+02,2.0604205611e+07,2.0628389952e+07
write,31,2.8946960497e+02,2.8911032701e+02,2.0604236803e+07,2.0629841728e+07
write,32,2.8947029805e+02,2.8912922716e+02,2.0604187470e+07,2.0628493171e+07
write,33,2.8947014499e+02,2.8911433005e+02,2.0604198365e+07,2.0629556089e+07
write,34,2.8946983814e+02,2.8912657595e+02,2.0604220206e+07,2.0628682329e+07
write,35,2.8946977901e+02,2.8911385608e+02,2.0604224414e+07,2.0629589909e+07
write,36,2.8946986008e+02,2.8913191390e+02,2.0604218644e+07,2.0628301482e+07
write,37,2.8946736479e+02,2.8911693287e+02,2.0604396259e+07,2.0629370369e+07
write,38,2.8947026587e+02,2.8912523103e+02,2.0604189761e+07,2.0628778287e+07
write,39,2.8946844101e+02,2.8911593509e+02,2.0604319653e+07,2.0629441564e+07
write,40,2.8946843314e+02,2.8913194084e+02,2.0604320213e+07,2.0628299560e+07
write,41,2.8946899891e+02,2.8912349200e+02,2.0604279942e+07,2.0628902365e+07
write,42,2.8947048092e+02,2.8912947607e+02,2.0604174454e+07,2.0628475412e+07
write,43,2.8946719384e+02,2.8911810803e+02,2.0604408427e+07,2.0629286517e+07
write,44,2.8947022200e+02,2.8913197017e+02,2.0604192883e+07,2.0628297468e+07
write,45,2.8947036695e+02,2.8912117910e+02,2.0604182565e+07,2.0629067391e+07
write,46,2.8946854210e+02,2.8912796211e+02,2.0604312457e+07,2.0628583429e+07
write,47,2.8946778703e+02,2.8911694002e+02,2.0604366203e+07,2.0629369858e+07
write,48,2.8946751714e+02,2.8913196111e+02,2.0604385414e+07,2.0628298114e+07
write,49,2.8946956491e+02,2.8912243319e+02,2.0604239654e+07,2.0628977912e+07
write,50,2.8946872997e+02,2.8912837505e+02,2.0604299085e+07,2.0628553966e+07
write,51,2.8947026086e+02,2.8912340021e+02,2.0604190117e+07,2.0628908914e+07
write,52,2.8947019100e+02,2.8912501216e+02,2.0604195090e+07,2.0628793903e+07
write,53,2.8947053695e+02,2.8911956406e+02,2.0604170465e+07,2.0629182627e+07
write,54,2.8946870303e+02,2.8912829399e+02,2.0604301002e+07,2.0628559750e+07
write,55,2.8946771193e+02,2.8911269593e+02,2.0604371549e+07,2.0629672691e+07
write,56,2.8946946406e+02,2.8912986779e+02,2.0604246832e+07,2.0628447464e+07
write,57,2.8946706891e+02,2.8911702585e+02,2.0604417319e+07,2.0629363734e+07
write,58,2.8946795607e+02,2.8912955999e+02,2.0604354171e+07,2.0628469424e+07
write,59,2.8947029805e+02,2.8911794114e+02,2.0604187470e+07,2.0629298426e+07
write,60,2.8946772695e+02,2.8912622905e+02,2.0604370480e+07,2.0628707079e+07
write,61,2.8946896911e+02,2.8912109017e+02,2.0604282063e+07,2.0629073737e+07
write,62,2.8946893501e+02,2.8912849092e+02,2.0604284490e+07,2.0628545699e+07
write,63,2.8946707511e+02,2.8911106586e+02,2.0604416878e+07,2.0629789006e+07
write,64,2.8946835995e+02,2.8912994599e+02,2.0604325423e+07,2.0628441885e+07
write,65,2.8947070909e+02,2.8911538982e+02,2.0604158213e+07,2.0629480470e+07
write,66,2.8946846294e+02,2.8912867403e+02,2.0604318092e+07,2.0628532635e+07
write,67,2.8946997404e+02,2.8911456203e+02,2.0604210533e+07,2.0629539536e+07
write,68,2.8946803904e+02,2.8912498784e+02,2.0604348265e+07,2.0628795638e+07
write,69,2.8946734595e+02,2.8911025000e+02,2.0604397599e+07,2.0629847223e+07
write,70,2.8946770597e+02,2.8912425208e+02,2.0604371973e+07,2.0628848134e+07
write,71,2.8946939301e+02,2.8911277795e+02,2.0604251890e+07,2.0629666839e+07
write,72,2.8946882701e+02,2.8910965490e+02,2.0604292178e+07,2.0629889687e+07
write,73,2.8946699786e+02,2.8908295703e+02,2.0604422376e+07,2.0631794933e+07
write,74,2.8946898699e+02,2.8909930396e+02,2.0604280790e+07,2.0630628321e+07
write,75,2.8946743393e+02,2.8908302212e+02,2.0604391337e+07,2.0631790287e+07
write,76,2.8946867800e+02,2.8909930897e+02,2.0604302784e+07,2.0630627964e+07
write,77,2.8947027588e+02,2.8908261013e+02,2.0604189048e+07,2.0631819691e+07
write,78,2.8946848202e+02,2.8909931517e+02,2.0604316734e+07,2.0630627522e+07
write,79,2.8946839190e+02,2.8908289719e+02,2.0604323149e+07,2.0631799204e+07
write,80,2.8947008014e+02,2.8910781717e+02,2.0604202981e+07,2.0630020822e+07
write,81,2.8946698999e+02,2.8908298993e+02,2.0604422937e+07,2.0631792585e+07
write,82,2.8946961808e+02,2.8909936380e+02,2.0604235869e+07,2.0630624051e+07
write,83,2.8947071195e+02,2.8908172107e+02,2.0604158009e+07,2.0631883144e+07
write,84,2.8946768999e+02,2.8909943390e+02,2.0604373110e+07,2.0630619049e+07
write,85,2.8946805000e+02,2.8908296585e+02,2.0604347485e+07,2.0631794303e+07
write,86,2.8947032619e+02,2.8909935117e+02,2.0604185467e+07,2.0630624953e+07
write,87,2.8946864414e+02,2.8908308005e+02,2.0604305194e+07,2.0631786153e+07
write,88,2.8946721792e+02,2.8909939599e+02,2.0604406712e+07,2.0630621754e+07
write,89,2.8947051811e+02,2.8908139205e+02,2.0604171806e+07,2.0631906626e+07
write,90,2.8946971798e+02,2.8909777999e+02,2.0604228759e+07,2.0630737075e+07
write,91,2.8946871901e+02,2.8908307099e+02,2.0604299865e+07,2.0631786799e+07
