access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,5.1863255787e+02,3.1498369288e+02,1.0782338276e+06,1.7753527584e+06
write,1,5.1863253617e+02,4.5530576015e+02,1.0782338727e+06,1.2282013911e+06
write,2,5.1863255310e+02,3.1498363805e+02,1.0782338375e+06,1.7753530674e+06
write,3,5.1863257313e+02,4.4694944286e+02,1.0782337959e+06,1.2511642579e+06
write,4,5.1863253117e+02,3.1498359609e+02,1.0782338831e+06,1.7753533039e+06
write,5,5.1863253999e+02,4.4246827507e+02,1.0782338648e+06,1.2638356228e+06
write,6,5.1863255000e+02,3.1572461510e+02,1.0782338440e+06,1.7711864747e+06
write,7,5.1863257504e+02,4.3936502099e+02,1.0782337919e+06,1.2727621483e+06
write,8,5.1863256598e+02,3.1572464204e+02,1.0782338108e+06,1.7711863236e+06
write,9,5.1863309813e+02,4.3925602603e+02,1.0782327044e+06,1.2730779656e+06
write,10,5.1863253188e+02,3.1572465992e+02,1.0782338816e+06,1.7711862233e+06
write,11,5.1863257718e+02,4.3925601506e+02,1.0782337875e+06,1.2730779974e+06
write,12,5.1863254619e+02,3.1572456193e+02,1.0782338519e+06,1.7711867730e+06
write,13,5.1863257909e+02,4.3787059402e+02,1.0782337835e+06,1.2771060118e+06
write,14,5.1863256788e+02,3.1498362303e+02,1.0782338068e+06,1.7753531521e+06
write,15,5.1863257504e+02,4.2310620618e+02,1.0782337919e+06,1.3216709182e+06
write,16,5.1863256812e+02,3.1583784795e+02,1.0782338063e+06,1.7705514764e+06
write,17,5.1863253522e+02,3.1709674096e+02,1.0782338747e+06,1.7635222813e+06
write,18,5.1863253093e+02,5.0843180513e+02,1.0782338836e+06,1.0998666141e+06
write,19,5.1863255310e+02,4.1941780996e+02,1.0782338375e+06,1.3332938056e+06
write,20,5.1863253403e+02,3.1456865287e+02,1.0782338772e+06,1.7776951483e+06
write,21,5.1863257408e+02,4.1082752490e+02,1.0782337939e+06,1.3611725946e+06
write,22,5.1863254285e+02,3.1444197011e+02,1.0782338588e+06,1.7784113482e+06
write,23,5.1863257313e+02,4.0682008290e+02,1.0782337959e+06,1.3745810286e+06
write,24,5.1863253617e+02,3.1444226193e+02,1.0782338727e+06,1.7784096977e+06
write,25,5.1863256121e+02,5.0512095213e+02,1.0782338207e+06,1.1070757719e+06
write,26,5.1863253403e+02,5.0439797306e+02,1.0782338772e+06,1.1086625995e+06
write,27,5.1863257813e+02,4.0550980902e+02,1.0782337855e+06,1.3790225429e+06
write,28,5.1863255620e+02,3.1494349098e+02,1.0782338311e+06,1.7755793786e+06
write,29,5.1863256907e+02,4.0494874215e+02,1.0782338043e+06,1.3809332140e+06
write,30,5.1863254881e+02,3.1494341397e+02,1.0782338465e+06,1.7755798127e+06
write,31,5.1863257623e+02,4.0464118004e+02,1.0782337895e+06,1.3819828420e+06
write,32,5.1863256311e+02,3.1456873298e+02,1.0782338167e+06,1.7776946956e+06
write,33,5.1863256001e+02,4.0464119482e+02,1.0782338232e+06,1.3819827916e+06
write,34,5.1863256502e+02,3.1456874299e+02,1.0782338128e+06,1.7776946390e+06
write,35,5.1863257504e+02,4.9464681196e+02,1.0782337919e+06,1.1305180878e+06
write,36,5.1863259912e+02,4.8652773213e+02,1.0782337419e+06,1.1493839530e+06
write,37,5.1863258314e+02,4.8250745988e+02,1.0782337751e+06,1.1589606680e+06
write,38,5.1863258719e+02,3.1696054101e+02,1.0782337667e+06,1.7642800779e+06
write,39,5.1863260508e+02,4.7654842520e+02,1.0782337295e+06,1.1734529765e+06
write,40,5.1863259292e+02,3.1696052194e+02,1.0782337548e+06,1.7642801841e+06
write,41,5.1863260412e+02,4.4258713102e+02,1.0782337315e+06,1.2634962221e+06
write,42,5.1863259101e+02,3.1696045089e+02,1.0782337587e+06,1.7642805796e+06
write,43,5.1863260412e+02,4.2946339798e+02,1.0782337315e+06,1.3021067002e+06
write,44,5.1863258100e+02,3.1697797799e+02,1.0782337795e+06,1.7641830248e+06
