access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,2.9028950691e+02,2.9019579792e+02,2.0546041610e+07,2.0552676265e+07
write,1,2.9028803706e+02,2.9004329920e+02,2.0546145643e+07,2.0563482433e+07
write,2,2.9028985500e+02,2.9006698680e+02,2.0546016973e+07,2.0561803168e+07
write,3,2.9028670096e+02,2.9004565787e+02,2.0546240211e+07,2.0563315210e+07
write,4,2.9028667903e+02,2.9006911588e+02,2.0546241763e+07,2.0561652246e+07
write,5,2.9029013705e+02,2.9003398299e+02,2.0545997010e+07,2.0564142955e+07
write,6,2.9028855085e+02,2.9006700492e+02,2.0546109278e+07,2.0561801883e+07
write,7,2.9028860307e+02,2.9004334092e+02,2.0546105582e+07,2.0563479475e+07
write,8,2.9028822207e+02,2.9006827116e+02,2.0546132548e+07,2.0561712124e+07
write,9,2.9028856897e+02,2.9004311609e+02,2.0546107996e+07,2.0563495415e+07
write,10,2.9028803205e+02,2.9006696415e+02,2.0546145998e+07,2.0561804773e+07
write,11,2.9028820109e+02,2.9004223514e+02,2.0546134033e+07,2.0563557874e+07
write,12,2.9028725195e+02,2.9006813908e+02,2.0546201213e+07,2.0561721487e+07
write,13,2.9028716087e+02,2.9004270601e+02,2.0546207659e+07,2.0563524489e+07
write,14,2.9028878593e+02,2.9005776811e+02,2.0546092639e+07,2.0562456668e+07
write,15,2.9028782797e+02,2.9004335713e+02,2.0546160443e+07,2.0563478326e+07
write,16,2.9028951383e+02,2.9006806302e+02,2.0546041121e+07,2.0561726878e+07
write,17,2.9028960085e+02,2.9005299997e+02,2.0546034961e+07,2.0562794691e+07
write,18,2.9028795600e+02,2.9006887388e+02,2.0546151381e+07,2.0561669400e+07
write,19,2.9028735089e+02,2.9004343510e+02,2.0546194209e+07,2.0563472799e+07
write,20,2.9028666997e+02,2.9006797695e+02,2.0546242405e+07,2.0561732980e+07
write,21,2.9028684282e+02,2.9004340100e+02,2.0546230170e+07,2.0563475216e+07
write,22,2.9028619003e+02,2.9006803799e+02,2.0546276374e+07,2.0561728653e+07
write,23,2.9028919101e+02,2.9004338312e+02,2.0546063969e+07,2.0563476483e+07
write,24,2.9029006505e+02,2.9006692100e+02,2.0546002106e+07,2.0561807832e+07
write,25,2.9028970098e+02,2.9005298090e+02,2.0546027874e+07,2.0562796043e+07
write,26,2.9028901911e+02,2.9006689787e+02,2.0546076136e+07,2.0561809472e+07
write,27,2.9028988385e+02,2.9005283999e+02,2.0546014931e+07,2.0562806033e+07
write,28,2.9028689218e+02,2.9006772089e+02,2.0546226677e+07,2.0561751131e+07
write,29,2.9028683305e+02,2.9004319811e+02,2.0546230862e+07,2.0563489600e+07
write,30,2.9028644896e+02,2.9006785703e+02,2.0546258048e+07,2.0561741481e+07
write,31,2.9028782201e+02,2.9004333496e+02,2.0546160865e+07,2.0563479898e+07
write,32,2.9028938413e+02,2.9006701493e+02,2.0546050301e+07,2.0561801173e+07
write,33,2.9028806281e+02,2.9004337001e+02,2.0546143821e+07,2.0563477413e+07
write,34,2.9029017210e+02,2.9006686401e+02,2.0545994530e+07,2.0561811871e+07
write,35,2.9028714418e+02,2.9004343295e+02,2.0546208840e+07,2.0563472951e+07
write,36,2.9028662300e+02,2.9005973887e+02,2.0546245729e+07,2.0562316960e+07
write,37,2.9028960180e+02,2.9003371882e+02,2.0546034894e+07,2.0564161685e+07
write,38,2.9029000783e+02,2.9005243683e+02,2.0546006156e+07,2.0562834614e+07
write,39,2.9028676510e+02,2.9003391790e+02,2.0546235671e+07,2.0564147570e+07
write,40,2.9028976178e+02,2.9006918502e+02,2.0546023571e+07,2.0561647345e+07
write,41,2.9028910899e+02,2.9003392696e+02,2.0546069774e+07,2.0564146927e+07
write,42,2.9028937578e+02,2.9006013894e+02,2.0546050891e+07,2.0562288599e+07
write,43,2.9028812003e+02,2.9004274917e+02,2.0546139771e+07,2.0563521430e+07
write,44,2.9028872108e+02,2.9006919503e+02,2.0546097229e+07,2.0561646635e+07
write,45,2.9028693008e+02,2.9004313087e+02,2.0546223994e+07,2.0563494367e+07
write,46,2.9028922296e+02,2.9006928611e+02,2.0546061708e+07,2.0561640179e+07
write,47,2.9028759098e+02,2.9003408694e+02,2.0546177216e+07,2.0564135584e+07
write,48,2.9028774095e+02,2.9006408191e+02,2.0546166602e+07,2.0562009087e+07
write,49,2.9028985310e+02,2.9003316879e+02,2.0546017108e+07,2.0564200684e+07
write,50,2.9028857112e+02,2.9005955887e+02,2.0546107844e+07,2.0562329720e+07
write,51,2.9028702879e+02,2.9003413796e+02,2.0546217008e+07,2.0564131967e+07
write,52,2.9028636003e+02,2.9006006598e+02,2.0546264342e+07,2.0562293771e+07
write,53,2.9028723311e+02,2.9003674388e+02,2.0546202546e+07,2.0563947203e+07
write,54,2.9028709102e+02,2.9005993104e+02,2.0546212603e+07,2.0562303337e+07
write,55,2.9028815699e+02,2.9003399110e+02,2.0546137155e+07,2.0564142380e+07
write,56,2.9028731704e+02,2.9006108904e+02,2.0546196606e+07,2.0562221247e+07
write,57,2.9028742409e+02,2.9004273510e+02,2.0546189029e+07,2.0563522427e+07
write,58,2.9028863907e+02,2.9006310511e+02,2.0546103034e+07,2.0562078331e+07
write,59,2.9028677392e+02,2.9004322219e+02,2.0546235047e+07,2.0563487893e+07
write,60,2.9028846097e+02,2.9006332397e+02,2.0546115640e+07,2.0562062815e+07
write,61,2.9028872204e+02,2.9004344487e+02,2.0546097162e+07,2.0563472105e+07
write,62,2.9028727293e+02,2.9006310892e+02,2.0546199728e+07,2.0562078060e+07
write,63,2.9028636098e+02,2.9003394294e+02,2.0546264275e+07,2.0564145795e+07
write,64,2.9028814292e+02,2.9006403899e+02,2.0546138151e+07,2.0562012129e+07
write,65,2.9028807211e+02,2.9003419304e+02,2.0546143163e+07,2.0564128062e+07
write,66,2.9028896189e+02,2.9006007314e+02,2.0546080186e+07,2.0562293264e+07
write,67,2.9028843093e+02,2.9003422379e+02,2.0546117766e+07,2.0564125881e+07
write,68,2.9028677607e+02,2.9006971192e+02,2.0546234895e+07,2.0561609995e+07
write,69,2.9028801298e+02,2.9004271388e+02,2.0546147348e+07,2.0563523931e+07
write,70,2.9028832793e+02,2.9007038188e+02,2.0546125056e+07,2.0561562505e+07
write,71,2.9028885198e+02,2.9003442597e+02,2.0546087965e+07,2.0564111546e+07
write,72,2.9028947997e+02,2.9006176305e+02,2.0546043517e+07,2.0562173467e+07
write,73,2.9028826094e+02,2.9003652811e+02,2.0546129798e+07,2.0563962501e+07
write,74,2.9028820205e+02,2.9004823303e+02,2.0546133966e+07,2.0563132641e+07
write,75,2.9028758788e+02,2.9003735495e+02,2.0546177436e+07,2.0563903878e+07
write,76,2.9028926802e+02,2.9006010008e+02,2.0546058519e+07,2.0562291354e+07
write,77,2.9028889012e+02,2.9003452682e+02,2.0546085265e+07,2.0564104396e+07
write,78,2.9028851581e+02,2.9006814194e+02,2.0546111759e+07,2.0561721284e+07
