access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.1947689056e+00,2.1791579723e+00,2.6754641844e+07,2.6946305291e+07
read,1,2.1953561306e+00,2.1791350842e+00,2.6747485377e+07,2.6946588317e+07
read,2,2.1919739246e+00,2.1791570187e+00,2.6788756627e+07,2.6946317084e+07
read,3,2.1931519508e+00,2.1789131165e+00,2.6774367356e+07,2.6949333389e+07
read,4,2.1899681091e+00,2.1787850857e+00,2.6813292739e+07,2.6950916998e+07
read,5,2.1926929951e+00,2.1791379452e+00,2.6779971538e+07,2.6946552939e+07
read,6,2.1947290897e+00,2.1791610718e+00,2.6755127216e+07,2.6946266965e+07
read,7,2.1968748569e+00,2.1791410446e+00,2.6728994514e+07,2.6946514612e+07
read,8,2.1874098778e+00,2.1791570187e+00,2.6844651566e+07,2.6946317084e+07
read,9,2.1954181194e+00,2.1791331768e+00,2.6746730147e+07,2.6946611903e+07
read,10,2.1899509430e+00,2.1791548729e+00,2.6813502918e+07,2.6946343617e+07
read,11,2.1942119598e+00,2.1789088249e+00,2.6761432840e+07,2.6949386467e+07
read,12,2.1950740814e+00,2.1787810326e+00,2.6750922211e+07,2.6950967134e+07
read,13,2.1900961399e+00,2.1791179180e+00,2.6811725262e+07,2.6946800591e+07
read,14,2.1915040016e+00,2.1788599491e+00,2.6794500926e+07,2.6949990991e+07
read,15,2.1963860989e+00,2.1791400909e+00,2.6734942472e+07,2.6946526405e+07
read,16,2.1910290718e+00,2.1791548729e+00,2.6800308930e+07,2.6946343617e+07
read,17,2.1963691711e+00,2.1791360378e+00,2.6735148522e+07,2.6946576524e+07
read,18,2.1923789978e+00,2.1791591644e+00,2.6783807024e+07,2.6946290550e+07
read,19,2.1915900707e+00,2.1789109707e+00,2.6793448640e+07,2.6949359928e+07
read,20,2.1928429604e+00,2.1787791252e+00,2.6778140096e+07,2.6950990727e+07
read,21,2.1898241043e+00,2.1791379452e+00,2.6815056006e+07,2.6946552939e+07
read,22,2.1898040771e+00,2.1791579723e+00,2.6815301247e+07,2.6946305291e+07
read,23,2.1910750866e+00,2.1791391373e+00,2.6799746097e+07,2.6946538197e+07
read,24,2.1947250366e+00,2.1791570187e+00,2.6755176626e+07,2.6946317084e+07
read,25,2.1925230026e+00,2.1787111759e+00,2.6782047864e+07,2.6951831270e+07
read,26,2.1939380169e+00,2.1789200306e+00,2.6764774368e+07,2.6949247873e+07
read,27,2.1945290565e+00,2.1789128780e+00,2.6757565968e+07,2.6949336337e+07
read,28,2.1930539608e+00,2.1787819862e+00,2.6775563689e+07,2.6950955337e+07
read,29,2.1942939758e+00,2.1791369915e+00,2.6760432580e+07,2.6946564731e+07
read,30,2.1908249855e+00,2.1788630486e+00,2.6802805513e+07,2.6949952655e+07
read,31,2.1965179443e+00,2.1791388988e+00,2.6733337714e+07,2.6946541146e+07
read,32,2.1898028851e+00,2.1791579723e+00,2.6815315845e+07,2.6946305291e+07
read,33,2.1908049583e+00,2.1791379452e+00,2.6803050530e+07,2.6946552939e+07
read,34,2.1929030418e+00,2.1791598797e+00,2.6777406424e+07,2.6946281706e+07
read,35,2.1901519299e+00,2.1789150238e+00,2.6811042284e+07,2.6949309798e+07
read,36,2.1897740364e+00,2.1787889004e+00,2.6815669116e+07,2.6950869811e+07
read,37,2.1930520535e+00,2.1791388988e+00,2.6775586976e+07,2.6946541146e+07
read,38,2.1951630116e+00,2.1791579723e+00,2.6749838482e+07,2.6946305291e+07
read,39,2.1904571056e+00,2.1791400909e+00,2.6807306954e+07,2.6946526405e+07
read,40,2.1897740364e+00,2.1791610718e+00,2.6815669116e+07,2.6946266965e+07
read,41,2.1897771358e+00,2.1791391373e+00,2.6815631161e+07,2.6946538197e+07
read,42,2.1915090084e+00,2.1791610718e+00,2.6794439710e+07,2.6946266965e+07
read,43,2.1953239441e+00,2.1789178848e+00,2.6747877532e+07,2.6949274412e+07
read,44,2.1897890568e+00,2.1787989140e+00,2.6815485180e+07,2.6950745947e+07
read,45,2.1939699650e+00,2.1791489124e+00,2.6764384626e+07,2.6946417321e+07
read,46,2.1921000481e+00,2.1788680553e+00,2.6787215324e+07,2.6949890727e+07
read,47,2.1940150261e+00,2.1791529655e+00,2.6763834934e+07,2.6946367202e+07
read,48,2.1897859573e+00,2.1791598797e+00,2.6815523135e+07,2.6946281706e+07
read,49,2.1930410862e+00,2.1791391373e+00,2.6775720879e+07,2.6946538197e+07
read,50,2.1904580593e+00,2.1791620255e+00,2.6807295283e+07,2.6946255172e+07
read,51,2.1933481693e+00,2.1789090633e+00,2.6771972102e+07,2.6949383519e+07
read,52,2.1917159557e+00,2.1787879467e+00,2.6791909712e+07,2.6950881608e+07
read,53,2.1921789646e+00,2.1791410446e+00,2.6786251008e+07,2.6946514612e+07
read,54,2.1945121288e+00,2.1791608334e+00,2.6757772367e+07,2.6946269913e+07
read,55,2.1919000149e+00,2.1791441441e+00,2.6789659930e+07,2.6946476285e+07
read,56,2.1903300285e+00,2.1791629791e+00,2.6808862242e+07,2.6946243380e+07
read,57,2.1930410862e+00,2.1787219048e+00,2.6775720879e+07,2.6951698549e+07
read,58,2.1907382011e+00,2.1791639328e+00,2.6803867285e+07,2.6946231587e+07
read,59,2.1906609535e+00,2.1789128780e+00,2.6804812450e+07,2.6949336337e+07
read,60,2.1897718906e+00,2.1787929535e+00,2.6815695393e+07,2.6950819676e+07
read,61,2.1954967976e+00,2.1791429520e+00,2.6745771647e+07,2.6946491026e+07
read,62,2.1953599453e+00,2.1788649559e+00,2.6747438900e+07,2.6949929063e+07
read,63,2.1897680759e+00,2.1791439056e+00,2.6815742108e+07,2.6946479233e+07
read,64,2.1931390762e+00,2.1791579723e+00,2.6774524533e+07,2.6946305291e+07
read,65,2.1953990459e+00,2.1791391373e+00,2.6746962521e+07,2.6946538197e+07
read,66,2.1913549900e+00,2.1791610718e+00,2.6796322945e+07,2.6946266965e+07
read,67,2.1930179596e+00,2.1789150238e+00,2.6776003244e+07,2.6949309798e+07
read,68,2.1963200569e+00,2.1787891388e+00,2.6735746375e+07,2.6950866862e+07
read,69,2.1907269955e+00,2.1791381836e+00,2.6804004388e+07,2.6946549990e+07
read,70,2.1918859482e+00,2.1791610718e+00,2.6789831856e+07,2.6946266965e+07
read,71,2.1906349659e+00,2.1791410446e+00,2.6805130437e+07,2.6946514612e+07
read,72,2.1912009716e+00,2.1791410446e+00,2.6798206445e+07,2.6946514612e+07
read,73,2.1914718151e+00,2.1791379452e+00,2.6794894461e+07,2.6946552939e+07
read,74,2.1938419342e+00,2.1791610718e+00,2.6765946573e+07,2.6946266965e+07
read,75,2.1926000118e+00,2.1789159775e+00,2.6781107217e+07,2.6949298003e+07
read,76,2.1910998821e+00,2.1787900925e+00,2.6799442818e+07,2.6950855065e+07
read,77,2.1924889088e+00,2.1791229248e+00,2.6782464333e+07,2.6946738677e+07
read,78,2.1947400570e+00,2.1788659096e+00,2.6754993519e+07,2.6949917267e+07
read,79,2.1914031506e+00,2.1791439056e+00,2.6795734041e+07,2.6946479233e+07
read,80,2.1911258698e+00,2.1791579723e+00,2.6799124966e+07,2.6946305291e+07
read,81,2.1944780350e+00,2.1791360378e+00,2.6758188081e+07,2.6946576524e+07
read,82,2.1934897900e+00,2.1791589260e+00,2.6770243595e+07,2.6946293498e+07
read,83,2.1955409050e+00,2.1789128780e+00,2.6745234337e+07,2.6949336337e+07
read,84,2.1946668625e+00,2.1787838936e+00,2.6755885827e+07,2.6950931744e+07
read,85,2.1924920082e+00,2.1791410446e+00,2.6782426472e+07,2.6946514612e+07
read,86,2.1961128712e+00,2.1791591644e+00,2.6738268680e+07,2.6946290550e+07
read,87,2.1961798668e+00,2.1791410446e+00,2.6737453015e+07,2.6946514612e+07
read,88,2.1968898773e+00,2.1791589260e+00,2.6728811765e+07,2.6946293498e+07
read,89,2.1957790852e+00,2.1787168980e+00,2.6742333232e+07,2.6951760486e+07
read,90,2.1923620701e+00,2.1789247990e+00,2.6784013827e+07,2.6949188897e+07
read,91,2.1928069592e+00,2.1789150238e+00,2.6778579735e+07,2.6949309798e+07
read,92,2.1915638447e+00,2.1787848473e+00,2.6793769272e+07,2.6950919947e+07
read,93,2.1960089207e+00,2.1791348457e+00,2.6739534365e+07,2.6946591265e+07
read,94,2.1910748482e+00,2.1788618565e+00,2.6799749013e+07,2.6949967400e+07
read,95,2.1943390369e+00,2.1791379452e+00,2.6759883050e+07,2.6946552939e+07
read,96,2.1954209805e+00,2.1791601181e+00,2.6746695291e+07,2.6946278758e+07
read,97,2.1931478977e+00,2.1791400909e+00,2.6774416838e+07,2.6946526405e+07
read,98,2.1900689602e+00,2.1791610718e+00,2.6812058007e+07,2.6946266965e+07
read,99,2.1902880669e+00,2.1789169312e+00,2.6809375848e+07,2.6949286208e+07
read,100,2.1901328564e+00,2.1787919998e+00,2.6811275777e+07,2.6950831472e+07
read,101,2.1932268143e+00,2.1791379452e+00,2.6773453442e+07,2.6946552939e+07
read,102,2.1901309490e+00,2.1791610718e+00,2.6811299126e+07,2.6946266965e+07
read,103,2.1901450157e+00,2.1791391373e+00,2.6811126925e+07,2.6946538197e+07
read,104,2.1910889149e+00,2.1791591644e+00,2.6799576960e+07,2.6946290550e+07
read,105,2.1947989464e+00,2.1791379452e+00,2.6754275646e+07,2.6946552939e+07
read,106,2.1900358200e+00,2.1791610718e+00,2.6812463734e+07,2.6946266965e+07
read,107,2.1899619102e+00,2.1789169312e+00,2.6813368637e+07,2.6949286208e+07
read,108,2.1953320503e+00,2.1787979603e+00,2.6747778766e+07,2.6950757744e+07
read,109,2.1897749901e+00,2.1791510582e+00,2.6815657438e+07,2.6946390788e+07
read,110,2.1897730827e+00,2.1788678169e+00,2.6815680795e+07,2.6949893676e+07
read,111,2.1898369789e+00,2.1791541576e+00,2.6814898353e+07,2.6946352462e+07
read,112,2.1922149658e+00,2.1791639328e+00,2.6785811116e+07,2.6946231587e+07
read,113,2.1908061504e+00,2.1791429520e+00,2.6803035946e+07,2.6946491026e+07
read,114,2.1961829662e+00,2.1791648865e+00,2.6737415280e+07,2.6946219795e+07
read,115,2.1897940636e+00,2.1789119244e+00,2.6815423869e+07,2.6949348133e+07
read,116,2.1897981167e+00,2.1787910461e+00,2.6815374236e+07,2.6950843269e+07
read,117,2.1907930374e+00,2.1791460514e+00,2.6803196376e+07,2.6946452700e+07
read,118,2.1931381226e+00,2.1791667938e+00,2.6774536175e+07,2.6946196210e+07
read,119,2.1941781044e+00,2.1791470051e+00,2.6761845760e+07,2.6946440907e+07
read,120,2.1922328472e+00,2.1791620255e+00,2.6785592632e+07,2.6946255172e+07
read,121,2.1899461746e+00,2.1787209511e+00,2.6813561301e+07,2.6951710347e+07
read,122,2.1898429394e+00,2.1791639328e+00,2.6814825367e+07,2.6946231587e+07
read,123,2.1935389042e+00,2.1789109707e+00,2.6769644198e+07,2.6949359928e+07
read,124,2.1924009323e+00,2.1787900925e+00,2.6783539057e+07,2.6950855065e+07
read,125,2.1907939911e+00,2.1791429520e+00,2.6803184708e+07,2.6946491026e+07
read,126,2.1919548512e+00,2.1788640022e+00,2.6788989732e+07,2.6949940859e+07
read,127,2.1940259933e+00,2.1791460514e+00,2.6763701149e+07,2.6946452700e+07
read,128,2.1949570179e+00,2.1791560650e+00,2.6752348917e+07,2.6946328876e+07
read,129,2.1950440407e+00,2.1791369915e+00,2.6751288317e+07,2.6946564731e+07
read,130,2.1920559406e+00,2.1791570187e+00,2.6787754323e+07,2.6946317084e+07
read,131,2.1923568249e+00,2.1789090633e+00,2.6784077908e+07,2.6949383519e+07
read,132,2.1954369545e+00,2.1787860394e+00,2.6746500682e+07,2.6950905201e+07
read,133,2.1908409595e+00,2.1791381836e+00,2.6802610086e+07,2.6946549990e+07
read,134,2.1907870770e+00,2.1791591644e+00,2.6803269299e+07,2.6946290550e+07
read,135,2.1963989735e+00,2.1791400909e+00,2.6734785760e+07,2.6946526405e+07
read,136,2.1898021698e+00,2.1791379452e+00,2.6815324603e+07,2.6946552939e+07
read,137,2.1907858849e+00,2.1791350842e+00,2.6803283884e+07,2.6946588317e+07
read,138,2.1932518482e+00,2.1791558266e+00,2.6773147848e+07,2.6946331824e+07
read,139,2.1933150291e+00,2.1789100170e+00,2.6772376617e+07,2.6949371723e+07
read,140,2.1938979626e+00,2.1787881851e+00,2.6765263017e+07,2.6950878659e+07
read,141,2.1922359467e+00,2.1791200638e+00,2.6785554762e+07,2.6946774056e+07
read,142,2.1942858696e+00,2.1788580418e+00,2.6760531439e+07,2.6950014583e+07
read,143,2.1910278797e+00,2.1791400909e+00,2.6800323512e+07,2.6946526405e+07
read,144,2.1943879128e+00,2.1791629791e+00,2.6759287024e+07,2.6946243380e+07
read,145,2.1937780380e+00,2.1791431904e+00,2.6766726160e+07,2.6946488078e+07
read,146,2.1921970844e+00,2.1791639328e+00,2.6786029603e+07,2.6946231587e+07
read,147,2.1899909973e+00,2.1789171696e+00,2.6813012506e+07,2.6949283259e+07
read,148,2.1900558472e+00,2.1787860394e+00,2.6812218545e+07,2.6950905201e+07
read,149,2.1898889542e+00,2.1791429520e+00,2.6814261923e+07,2.6946491026e+07
read,150,2.1921041012e+00,2.1791617870e+00,2.6787165796e+07,2.6946258121e+07
read,151,2.1897609234e+00,2.1791441441e+00,2.6815829698e+07,2.6946476285e+07
read,152,2.1897499561e+00,2.1791629791e+00,2.6815964003e+07,2.6946243380e+07
read,153,2.1932301521e+00,2.1787180901e+00,2.6773412696e+07,2.6951745739e+07
read,154,2.1897621155e+00,2.1789269447e+00,2.6815815099e+07,2.6949162358e+07
read,155,2.1957550049e+00,2.1789162159e+00,2.6742626509e+07,2.6949295054e+07
read,156,2.1910400391e+00,2.1787919998e+00,2.6800174781e+07,2.6950831472e+07
read,157,2.1934001446e+00,2.1791410446e+00,2.6771337708e+07,2.6946514612e+07
read,158,2.1916041374e+00,2.1788671017e+00,2.6793276668e+07,2.6949902523e+07
read,159,2.1897881031e+00,2.1791450977e+00,2.6815496859e+07,2.6946464492e+07
read,160,2.1938290596e+00,2.1791591644e+00,2.6766103650e+07,2.6946290550e+07
read,161,2.1925880909e+00,2.1791369915e+00,2.6781252823e+07,2.6946564731e+07
read,162,2.1944510937e+00,2.1791610718e+00,2.6758516592e+07,2.6946266965e+07
read,163,2.1903550625e+00,2.1789140701e+00,2.6808555839e+07,2.6949321593e+07
read,164,2.1961109638e+00,2.1787919998e+00,2.6738291902e+07,2.6950831472e+07
read,165,2.1955919266e+00,2.1791410446e+00,2.6744612826e+07,2.6946514612e+07
read,166,2.1910851002e+00,2.1791610718e+00,2.6799623618e+07,2.6946266965e+07
read,167,2.1907260418e+00,2.1791388988e+00,2.6804016057e+07,2.6946541146e+07
read,168,2.1921300888e+00,2.1791579723e+00,2.6786848235e+07,2.6946305291e+07
read,169,2.1948730946e+00,2.1791360378e+00,2.6753371822e+07,2.6946576524e+07
read,170,2.1905579567e+00,2.1791579723e+00,2.6806072773e+07,2.6946305291e+07
read,171,2.1953020096e+00,2.1789121628e+00,2.6748144785e+07,2.6949345184e+07
read,172,2.1959669590e+00,2.1787939072e+00,2.6740045318e+07,2.6950807879e+07
read,173,2.1923880577e+00,2.1791439056e+00,2.6783696341e+07,2.6946479233e+07
read,174,2.1909389496e+00,2.1788609028e+00,2.6801411336e+07,2.6949979196e+07
read,175,2.1914939880e+00,2.1791470051e+00,2.6794623358e+07,2.6946440907e+07
read,176,2.1910390854e+00,2.1791620255e+00,2.6800186447e+07,2.6946255172e+07
read,177,2.1935050488e+00,2.1791391373e+00,2.6770057372e+07,2.6946538197e+07
read,178,2.1965491772e+00,2.1791639328e+00,2.6732957591e+07,2.6946231587e+07
read,179,2.1940870285e+00,2.1789109707e+00,2.6762956636e+07,2.6949359928e+07
read,180,2.1943778992e+00,2.1787869930e+00,2.6759409135e+07,2.6950893404e+07
read,181,2.1920299530e+00,2.1791410446e+00,2.6788071905e+07,2.6946514612e+07
read,182,2.1931760311e+00,2.1791660786e+00,2.6774073384e+07,2.6946205054e+07
read,183,2.1911990643e+00,2.1791448593e+00,2.6798229772e+07,2.6946467441e+07
read,184,2.1909418106e+00,2.1791629791e+00,2.6801376338e+07,2.6946243380e+07
read,185,2.1939859390e+00,2.1787228584e+00,2.6764189759e+07,2.6951686752e+07
read,186,2.1924028397e+00,2.1791620255e+00,2.6783515756e+07,2.6946255172e+07
read,187,2.1929769516e+00,2.1789128780e+00,2.6776503947e+07,2.6949336337e+07
read,188,2.1918978691e+00,2.1787960529e+00,2.6789686156e+07,2.6950781337e+07
read,189,2.1959879398e+00,2.1791470051e+00,2.6739789839e+07,2.6946440907e+07
read,190,2.1917419434e+00,2.1788690090e+00,2.6791592038e+07,2.6949878931e+07
read,191,2.1954319477e+00,2.1791479588e+00,2.6746561678e+07,2.6946429114e+07
read,192,2.1918890476e+00,2.1791601181e+00,2.6789793974e+07,2.6946278758e+07
read,193,2.1927728653e+00,2.1791381836e+00,2.6778996096e+07,2.6946549990e+07
read,194,2.1902880669e+00,2.1791601181e+00,2.6809375848e+07,2.6946278758e+07
read,195,2.1898119450e+00,2.1789109707e+00,2.6815204902e+07,2.6949359928e+07
read,196,2.1898100376e+00,2.1787900925e+00,2.6815228258e+07,2.6950855065e+07
read,197,2.1926980019e+00,2.1791388988e+00,2.6779910389e+07,2.6946541146e+07
read,198,2.1954669952e+00,2.1791629791e+00,2.6746134707e+07,2.6946243380e+07
read,199,2.1898138523e+00,2.1791410446e+00,2.6815181545e+07,2.6946514612e+07
read,200,2.1872539520e+00,2.1791610718e+00,2.6846565277e+07,2.6946266965e+07
read,201,2.1963028908e+00,2.1791379452e+00,2.6735955340e+07,2.6946552939e+07
read,202,2.1960220337e+00,2.1791589260e+00,2.6739374696e+07,2.6946293498e+07
read,203,2.1942110062e+00,2.1789128780e+00,2.6761444471e+07,2.6949336337e+07
read,204,2.1965069771e+00,2.1787900925e+00,2.6733471194e+07,2.6950855065e+07
read,205,2.1958620548e+00,2.1791288853e+00,2.6741322785e+07,2.6946664971e+07
read,206,2.1948978901e+00,2.1788640022e+00,2.6753069592e+07,2.6949940859e+07
read,207,2.1904129982e+00,2.1791408062e+00,2.6807846761e+07,2.6946517560e+07
read,208,2.1903989315e+00,2.1791582108e+00,2.6808018921e+07,2.6946302343e+07
read,209,2.1904001236e+00,2.1791410446e+00,2.6808004331e+07,2.6946514612e+07
read,210,2.1920070648e+00,2.1791591644e+00,2.6788351617e+07,2.6946290550e+07
read,211,2.1946558952e+00,2.1789109707e+00,2.6756019533e+07,2.6949359928e+07
read,212,2.1940059662e+00,2.1787822247e+00,2.6763945452e+07,2.6950952388e+07
read,213,2.1898128986e+00,2.1791381836e+00,2.6815193223e+07,2.6946549990e+07
read,214,2.1940989494e+00,2.1791560650e+00,2.6762811228e+07,2.6946328876e+07
read,215,2.1940431595e+00,2.1791400909e+00,2.6763491751e+07,2.6946526405e+07
read,216,2.1898009777e+00,2.1791601181e+00,2.6815339201e+07,2.6946278758e+07
read,217,2.1910910606e+00,2.1787188053e+00,2.6799550715e+07,2.6951736891e+07
read,218,2.1918749809e+00,2.1789231300e+00,2.6789965902e+07,2.6949209539e+07
read,219,2.1898021698e+00,2.1789140701e+00,2.6815324603e+07,2.6949321593e+07
read,220,2.1899499893e+00,2.1787891388e+00,2.6813514595e+07,2.6950866862e+07
read,221,2.1927769184e+00,2.1791410446e+00,2.6778946598e+07,2.6946514612e+07
read,222,2.1898000240e+00,2.1788680553e+00,2.6815350879e+07,2.6949890727e+07
read,223,2.1898009777e+00,2.1791448593e+00,2.6815339201e+07,2.6946467441e+07
read,224,2.1919028759e+00,2.1791601181e+00,2.6789624963e+07,2.6946278758e+07
read,225,2.1953969002e+00,2.1791388988e+00,2.6746988663e+07,2.6946541146e+07
read,226,2.1907358170e+00,2.1791598797e+00,2.6803896456e+07,2.6946281706e+07
read,227,2.1968839169e+00,2.1789119244e+00,2.6728884284e+07,2.6949348133e+07
read,228,2.1899371147e+00,2.1787869930e+00,2.6813672231e+07,2.6950893404e+07
read,229,2.1921081543e+00,2.1791398525e+00,2.6787116267e+07,2.6946529353e+07
read,230,2.1914360523e+00,2.1791608334e+00,2.6795331736e+07,2.6946269913e+07
read,231,2.1898059845e+00,2.1791391373e+00,2.6815277890e+07,2.6946538197e+07
read,232,2.1930739880e+00,2.1791589260e+00,2.6775319174e+07,2.6946293498e+07
read,233,2.1951751709e+00,2.1791369915e+00,2.6749690311e+07,2.6946564731e+07
read,234,2.1958029270e+00,2.1791620255e+00,2.6742042866e+07,2.6946255172e+07
read,235,2.1939978600e+00,2.1789150238e+00,2.6764044337e+07,2.6949309798e+07
read,236,2.1919801235e+00,2.1787889004e+00,2.6788680869e+07,2.6950869811e+07
read,237,2.1939771175e+00,2.1791470051e+00,2.6764297371e+07,2.6946440907e+07
read,238,2.1962630749e+00,2.1788630486e+00,2.6736440034e+07,2.6949952655e+07
