access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,9.6561130285e+02,8.5694515300e+02,5.7912243399e+05,6.5255887853e+05
write,1,9.6561131406e+02,6.1916529512e+02,5.7912242727e+05,9.0316297183e+05
write,2,9.6561130500e+02,8.5399978399e+02,5.7912243271e+05,6.5480949584e+05
write,3,9.6561131287e+02,6.1916529012e+02,5.7912242799e+05,9.0316297914e+05
write,4,9.6561131692e+02,8.4383594203e+02,5.7912242556e+05,6.6269655053e+05
write,5,9.6561133385e+02,6.1916528797e+02,5.7912241541e+05,9.0316298227e+05
write,6,9.6561131883e+02,8.3915007710e+02,5.7912242441e+05,6.6639708827e+05
write,7,9.6561133099e+02,6.1916531181e+02,5.7912241712e+05,9.0316294749e+05
write,8,9.6561132407e+02,8.4624027514e+02,5.7912242127e+05,6.6081370082e+05
write,9,9.6561132789e+02,6.1916532803e+02,5.7912241898e+05,9.0316292384e+05
write,10,9.6561131692e+02,8.4624406505e+02,5.7912242556e+05,6.6081074137e+05
write,11,9.6561137700e+02,6.1318600202e+02,5.7912238952e+05,9.1196988542e+05
write,12,9.6561131001e+02,8.4366586900e+02,5.7912242970e+05,6.6283014230e+05
write,13,9.6561132789e+02,6.1318603110e+02,5.7912241898e+05,9.1196984216e+05
write,14,9.6561131597e+02,8.3925771594e+02,5.7912242613e+05,6.6631161964e+05
write,15,9.6561133003e+02,6.1318596005e+02,5.7912241769e+05,9.1196994783e+05
write,16,9.6561136389e+02,8.2411244202e+02,5.7912239739e+05,6.7855688070e+05
write,17,9.6561139202e+02,6.1318598294e+02,5.7912238052e+05,9.1196991379e+05
write,18,9.6561137700e+02,8.1088295817e+02,5.7912238952e+05,6.8962747628e+05
write,19,9.6561196089e+02,6.1318604398e+02,5.7912203934e+05,9.1196982301e+05
write,20,9.6561136580e+02,7.9040532780e+02,5.7912239624e+05,7.0749417841e+05
write,21,9.6561134195e+02,6.1318596196e+02,5.7912241054e+05,9.1196994499e+05
write,22,9.6561131787e+02,7.9273772597e+02,5.7912242499e+05,7.0541258436e+05
write,23,9.6561139393e+02,6.1318596888e+02,5.7912237937e+05,9.1196993471e+05
write,24,9.6561139894e+02,6.1318025613e+02,5.7912237637e+05,9.1197843116e+05
write,25,9.6561132383e+02,8.9264630699e+02,5.7912242141e+05,6.2645995801e+05
write,26,9.6561134195e+02,7.9575855303e+02,5.7912241054e+05,7.0273472509e+05
write,27,9.6561137104e+02,6.1318602109e+02,5.7912239310e+05,9.1196985705e+05
