access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,2.8906770396e+02,2.8881056499e+02,2.0632883599e+07,2.0651253835e+07
write,1,2.8903915715e+02,2.8874219608e+02,2.0634921395e+07,2.0656143677e+07
write,2,2.8906807184e+02,2.8875642514e+02,2.0632857340e+07,2.0655125804e+07
write,3,2.8903992796e+02,2.8874630809e+02,2.0634866366e+07,2.0655849515e+07
write,4,2.8906821394e+02,2.8875684810e+02,2.0632847198e+07,2.0655095549e+07
write,5,2.8903989601e+02,2.8874648714e+02,2.0634868647e+07,2.0655836707e+07
write,6,2.8906867695e+02,2.8875672483e+02,2.0632814150e+07,2.0655104367e+07
write,7,2.8903974891e+02,2.8874816012e+02,2.0634879149e+07,2.0655717028e+07
write,8,2.8906792521e+02,2.8875759697e+02,2.0632867806e+07,2.0655041982e+07
write,9,2.8903860998e+02,2.8875186396e+02,2.0634960459e+07,2.0655452077e+07
write,10,2.8906843185e+02,2.8875771213e+02,2.0632831644e+07,2.0655033745e+07
write,11,2.8903992701e+02,2.8875083494e+02,2.0634866434e+07,2.0655525686e+07
write,12,2.8906724906e+02,2.8875807810e+02,2.0632916068e+07,2.0655007566e+07
write,13,2.8903859115e+02,2.8875062513e+02,2.0634961803e+07,2.0655540694e+07
write,14,2.8906862998e+02,2.8875748110e+02,2.0632817502e+07,2.0655050270e+07
write,15,2.8903996086e+02,2.8873978400e+02,2.0634864018e+07,2.0656316235e+07
write,16,2.8906874704e+02,2.8875792003e+02,2.0632809147e+07,2.0655018873e+07
write,17,2.8904012895e+02,2.8875172400e+02,2.0634852018e+07,2.0655462088e+07
write,18,2.8906703901e+02,2.8875669789e+02,2.0632931061e+07,2.0655106294e+07
write,19,2.8903881812e+02,2.8875034189e+02,2.0634945599e+07,2.0655560956e+07
write,20,2.8906789279e+02,2.8875756383e+02,2.0632870121e+07,2.0655044352e+07
write,21,2.8903907514e+02,2.8875107193e+02,2.0634927251e+07,2.0655508733e+07
write,22,2.8906694579e+02,2.8875803399e+02,2.0632937715e+07,2.0655010721e+07
write,23,2.8904022884e+02,2.8875120306e+02,2.0634844886e+07,2.0655499353e+07
write,24,2.8906844306e+02,2.8875743008e+02,2.0632830844e+07,2.0655053920e+07
write,25,2.8903832197e+02,2.8874973798e+02,2.0634981020e+07,2.0655604157e+07
write,26,2.8906824493e+02,2.8875547481e+02,2.0632844986e+07,2.0655193783e+07
write,27,2.8904005694e+02,2.8874086213e+02,2.0634857158e+07,2.0656239107e+07
write,28,2.8906848288e+02,2.8875794506e+02,2.0632828002e+07,2.0655017083e+07
write,29,2.8903832388e+02,2.8874157405e+02,2.0634980884e+07,2.0656188177e+07
write,30,2.8906753397e+02,2.8875674415e+02,2.0632895732e+07,2.0655102985e+07
write,31,2.8903838897e+02,2.8874678802e+02,2.0634976237e+07,2.0655815183e+07
write,32,2.8906674004e+02,2.8876281404e+02,2.0632952401e+07,2.0654668807e+07
write,33,2.8903928113e+02,2.8874337292e+02,2.0634912544e+07,2.0656059489e+07
write,34,2.8906866407e+02,2.8875612903e+02,2.0632815069e+07,2.0655146985e+07
write,35,2.8903896093e+02,2.8874292016e+02,2.0634935404e+07,2.0656091878e+07
write,36,2.8906789708e+02,2.8876460409e+02,2.0632869814e+07,2.0654540770e+07
write,37,2.8904031610e+02,2.8874550605e+02,2.0634838656e+07,2.0655906891e+07
write,38,2.8906827712e+02,2.8876470304e+02,2.0632842688e+07,2.0654533692e+07
write,39,2.8904007101e+02,2.8875435185e+02,2.0634856154e+07,2.0655274110e+07
write,40,2.8906773591e+02,2.8876514697e+02,2.0632881318e+07,2.0654501939e+07
write,41,2.8903842497e+02,2.8875401688e+02,2.0634973667e+07,2.0655298072e+07
write,42,2.8906847811e+02,2.8876187897e+02,2.0632828342e+07,2.0654735692e+07
write,43,2.8903912187e+02,2.8874627399e+02,2.0634923914e+07,2.0655851954e+07
write,44,2.8906737399e+02,2.8876442814e+02,2.0632907151e+07,2.0654553355e+07
write,45,2.8903844285e+02,2.8875447297e+02,2.0634972390e+07,2.0655265446e+07
write,46,2.8906717610e+02,2.8876320791e+02,2.0632921276e+07,2.0654640635e+07
write,47,2.8903890991e+02,2.8874784017e+02,2.0634939046e+07,2.0655739917e+07
write,48,2.8906822586e+02,2.8876528621e+02,2.0632846347e+07,2.0654491980e+07
write,49,2.8904015398e+02,2.8875574303e+02,2.0634850231e+07,2.0655174597e+07
write,50,2.8906709695e+02,2.8876084304e+02,2.0632926926e+07,2.0654809791e+07
write,51,2.8903864694e+02,2.8875249696e+02,2.0634957820e+07,2.0655406796e+07
write,52,2.8906821513e+02,2.8876310802e+02,2.0632847113e+07,2.0654647780e+07
write,53,2.8903981900e+02,2.8875299406e+02,2.0634874145e+07,2.0655371237e+07
write,54,2.8906827998e+02,2.8876054692e+02,2.0632842484e+07,2.0654830972e+07
write,55,2.8903965712e+02,2.8874760103e+02,2.0634885702e+07,2.0655757023e+07
write,56,2.8906867194e+02,2.8876450014e+02,2.0632814507e+07,2.0654548205e+07
write,57,2.8904004002e+02,2.8874779892e+02,2.0634858367e+07,2.0655742867e+07
write,58,2.8906701112e+02,2.8876531792e+02,2.0632933052e+07,2.0654489712e+07
write,59,2.8903844285e+02,2.8875410700e+02,2.0634972390e+07,2.0655291625e+07
write,60,2.8906800294e+02,2.8876214099e+02,2.0632862259e+07,2.0654716950e+07
write,61,2.8903864098e+02,2.8874839711e+02,2.0634958246e+07,2.0655700075e+07
write,62,2.8906705999e+02,2.8876267385e+02,2.0632929564e+07,2.0654678835e+07
