access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,9.2969446397e+02,7.7642091107e+02,6.0149564150e+05,7.2023712915e+05
write,1,9.2969382405e+02,8.9018621516e+02,6.0149605551e+05,6.2819122390e+05
write,2,9.2969381905e+02,7.7642086220e+02,6.0149605875e+05,7.2023717448e+05
write,3,9.2969383192e+02,7.7642084694e+02,6.0149605042e+05,7.2023718864e+05
write,4,9.2969384408e+02,4.0474683213e+02,6.0149604255e+05,1.3816220996e+06
write,5,9.2969385409e+02,7.7642088795e+02,6.0149603607e+05,7.2023715060e+05
write,6,9.2969385409e+02,4.0474696302e+02,6.0149603607e+05,1.3816216528e+06
write,7,9.2969386816e+02,7.5908254004e+02,6.0149602697e+05,7.3668822362e+05
write,8,9.2969384789e+02,4.0474693394e+02,6.0149604008e+05,1.3816217520e+06
write,9,9.2969383717e+02,7.5335644221e+02,6.0149604703e+05,7.4228762995e+05
write,10,9.2969386697e+02,4.0474698710e+02,6.0149602774e+05,1.3816215706e+06
write,11,9.2969386101e+02,7.4279348707e+02,6.0149603160e+05,7.5284339151e+05
write,12,9.2969386601e+02,4.0474695802e+02,6.0149602836e+05,1.3816216698e+06
write,13,9.2969386506e+02,7.1065360308e+02,6.0149602898e+05,7.8689134281e+05
write,14,9.2969386292e+02,4.0474690294e+02,6.0149603037e+05,1.3816218578e+06
write,15,9.2969386101e+02,7.0208300591e+02,6.0149603160e+05,7.9649722796e+05
write,16,9.2969385600e+02,4.0474682808e+02,6.0149603484e+05,1.3816221134e+06
write,17,9.2969382405e+02,7.0208302593e+02,6.0149605551e+05,7.9649720524e+05
write,18,9.2969383907e+02,4.0474691200e+02,6.0149604579e+05,1.3816218269e+06
write,19,9.2969386792e+02,6.8708132887e+02,6.0149602713e+05,8.1388788271e+05
write,20,9.2969384193e+02,4.0474696898e+02,6.0149604394e+05,1.3816216324e+06
write,21,9.2969387102e+02,6.8706698298e+02,6.0149602512e+05,8.1390487660e+05
write,22,9.2969386601e+02,4.0474693799e+02,6.0149602836e+05,1.3816217382e+06
write,23,9.2969386411e+02,6.8708131289e+02,6.0149602960e+05,8.1388790163e+05
write,24,9.2969386101e+02,4.0474694610e+02,6.0149603160e+05,1.3816217105e+06
write,25,9.2969386601e+02,6.8706694388e+02,6.0149602836e+05,8.1390492292e+05
write,26,9.2969384503e+02,4.0474696302e+02,6.0149604194e+05,1.3816216528e+06
write,27,9.2969386506e+02,6.4833664608e+02,6.0149602898e+05,8.6252592905e+05
write,28,9.2969386196e+02,4.0474696517e+02,6.0149603098e+05,1.3816216454e+06
write,29,9.2969386792e+02,6.3079977512e+02,6.0149602713e+05,8.8650502117e+05
write,30,9.2969386387e+02,4.0474690795e+02,6.0149602975e+05,1.3816218408e+06
write,31,9.2969387007e+02,6.3157382607e+02,6.0149602574e+05,8.8541852894e+05
write,32,9.2969385719e+02,4.0474691296e+02,6.0149603407e+05,1.3816218237e+06
write,33,9.2969382310e+02,6.3079964614e+02,6.0149605613e+05,8.8650520244e+05
write,34,9.2969381905e+02,4.0474697399e+02,6.0149605875e+05,1.3816216153e+06
write,35,9.2969385505e+02,6.1411624694e+02,6.0149603546e+05,9.1058846072e+05
write,36,9.2969380593e+02,6.6336418080e+02,6.0149606723e+05,8.4298667939e+05
write,37,9.2969379210e+02,8.8883316302e+02,6.0149607618e+05,6.2914750626e+05
write,38,9.2969381213e+02,6.6336426997e+02,6.0149606322e+05,8.4298656607e+05
write,39,9.2969381905e+02,8.2348754311e+02,6.0149605875e+05,6.7907179979e+05
write,40,9.2969382405e+02,6.6336416602e+02,6.0149605551e+05,8.4298669817e+05
write,41,9.2969379091e+02,7.8802897000e+02,6.0149607695e+05,7.0962767777e+05
write,42,9.2969382501e+02,7.8608557796e+02,6.0149605489e+05,7.1138204755e+05
write,43,9.2969468498e+02,7.7632735705e+02,6.0149549850e+05,7.2032392382e+05
write,44,9.2969381213e+02,6.6336416221e+02,6.0149606322e+05,8.4298670302e+05
write,45,9.2969382620e+02,8.5937980890e+02,6.0149605412e+05,6.5071015424e+05
write,46,9.2969382691e+02,6.6336423302e+02,6.0149605366e+05,8.4298661304e+05
write,47,9.2969383502e+02,8.5937980294e+02,6.0149604841e+05,6.5071015875e+05
write,48,9.2969383287e+02,6.2132040501e+02,6.0149604980e+05,9.0003026376e+05
write,49,9.2969378495e+02,8.1198465109e+02,6.0149608081e+05,6.8869179639e+05
write,50,9.2969380498e+02,6.1091483402e+02,6.0149606785e+05,9.1536027095e+05
write,51,9.2969381404e+02,7.8608554983e+02,6.0149606199e+05,7.1138207301e+05
write,52,9.2969380212e+02,6.1091482997e+02,6.0149606970e+05,9.1536027703e+05
write,53,9.2969383097e+02,7.2152504516e+02,6.0149605104e+05,7.7503500641e+05
write,54,9.2969382715e+02,6.1091483021e+02,6.0149605350e+05,9.1536027667e+05
write,55,9.2969383502e+02,6.9944623494e+02,6.0149604841e+05,7.9949986155e+05
write,56,9.2969382811e+02,6.1091479206e+02,6.0149605289e+05,9.1536033383e+05
write,57,9.2969382715e+02,6.9944628096e+02,6.0149605350e+05,7.9949980896e+05
write,58,9.2969381213e+02,6.1091485882e+02,6.0149606322e+05,9.1536023380e+05
write,59,9.2969383216e+02,6.9255545807e+02,6.0149605027e+05,8.0745471209e+05
write,60,9.2969381595e+02,6.1091481709e+02,6.0149606075e+05,9.1536029632e+05
write,61,9.2969382501e+02,8.2668936896e+02,6.0149605489e+05,6.7644170712e+05
write,62,9.2969382405e+02,6.4353820896e+02,6.0149605551e+05,8.6895721219e+05
write,63,9.2969383097e+02,6.1259822607e+02,6.0149605104e+05,9.1284490258e+05
write,64,9.2969383407e+02,6.1091480088e+02,6.0149604903e+05,9.1536032061e+05
write,65,9.2969382405e+02,6.6133034515e+02,6.0149605551e+05,8.4557917552e+05
write,66,9.2969382191e+02,6.1091487193e+02,6.0149605690e+05,9.1536021415e+05
write,67,9.2969383097e+02,6.5633297014e+02,6.0149605104e+05,8.5201748722e+05
write,68,9.2969383311e+02,6.1091480303e+02,6.0149604965e+05,9.1536031739e+05
write,69,9.2969381690e+02,6.5053603911e+02,6.0149606014e+05,8.5960982079e+05
write,70,9.2969383121e+02,6.2345658898e+02,6.0149605088e+05,8.9694644003e+05
write,71,9.2969383597e+02,6.1091481805e+02,6.0149604780e+05,9.1536029489e+05
write,72,9.2969369793e+02,8.0826775193e+02,6.0149613711e+05,6.9185881370e+05
write,73,9.2969373608e+02,8.8818740106e+02,6.0149611243e+05,6.2960493172e+05
write,74,9.2969372821e+02,8.0826773190e+02,6.0149611752e+05,6.9185883084e+05
write,75,9.2969372201e+02,8.8887699819e+02,6.0149612153e+05,6.2911647972e+05
write,76,9.2969373083e+02,7.1940168095e+02,6.0149611582e+05,7.7732257626e+05
write,77,9.2969372010e+02,8.8887699890e+02,6.0149612276e+05,6.2911647921e+05
write,78,9.2969372892e+02,6.2942987084e+02,6.0149611706e+05,8.8843442916e+05
write,79,9.2969374013e+02,8.2848870802e+02,6.0149610981e+05,6.7497258875e+05
write,80,9.2969372511e+02,6.3083133507e+02,6.0149611953e+05,8.8646067009e+05
write,81,9.2969369483e+02,8.1282459092e+02,6.0149613912e+05,6.8798013033e+05
write,82,9.2969372416e+02,6.2942988586e+02,6.0149612014e+05,8.8843440796e+05
write,83,9.2969373679e+02,7.1708671713e+02,6.0149611197e+05,7.7983199890e+05
write,84,9.2969370794e+02,6.2942980504e+02,6.0149613063e+05,8.8843452204e+05
write,85,9.2969373798e+02,7.2721406102e+02,6.0149611120e+05,7.6897188596e+05
write,86,9.2969373202e+02,3.7836787605e+02,6.0149611505e+05,1.4779456804e+06
write,87,9.2969373584e+02,7.6827103710e+02,6.0149611258e+05,7.2787745599e+05
write,88,9.2969370794e+02,5.4625646091e+02,6.0149613063e+05,1.0237081079e+06
write,89,9.2969373989e+02,3.7836788607e+02,6.0149610996e+05,1.4779456412e+06
write,90,9.2969373202e+02,8.7872616696e+02,6.0149611505e+05,6.3638388047e+05
write,91,9.2969372606e+02,7.5156847596e+02,6.0149611891e+05,7.4405351726e+05
write,92,9.2969373202e+02,5.4624983692e+02,6.0149611505e+05,1.0237205216e+06
write,93,9.2969373298e+02,3.7836788392e+02,6.0149611443e+05,1.4779456496e+06
write,94,9.2969373012e+02,3.7836786795e+02,6.0149611629e+05,1.4779457120e+06
write,95,9.2969373798e+02,7.2836314917e+02,6.0149611120e+05,7.6775873222e+05
write,96,9.2969373012e+02,3.7654415703e+02,6.0149611629e+05,1.4851038253e+06
write,97,9.2969370413e+02,7.2836314702e+02,6.0149613310e+05,7.6775873448e+05
write,98,9.2969370317e+02,3.7654417896e+02,6.0149613372e+05,1.4851037388e+06
write,99,9.2969370198e+02,6.7892758203e+02,6.0149613449e+05,8.2366246829e+05
write,100,9.2969370079e+02,3.7654366088e+02,6.0149613526e+05,1.4851057821e+06
write,101,9.2969369888e+02,6.7535094404e+02,6.0149613649e+05,8.2802455958e+05
