access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,4.0654800510e+02,3.0048946404e+02,1.3755009519e+06,1.8609876049e+06
write,1,4.0654805994e+02,3.0048963094e+02,1.3755007663e+06,1.8609865713e+06
write,2,4.0654799294e+02,3.7083911896e+02,1.3755009930e+06,1.5079508590e+06
write,3,4.0654807210e+02,3.0048966312e+02,1.3755007252e+06,1.8609863720e+06
write,4,4.0654799509e+02,3.6266717196e+02,1.3755009857e+06,1.5419293811e+06
write,5,4.0654806519e+02,3.0048961186e+02,1.3755007486e+06,1.8609866895e+06
write,6,4.0654799700e+02,3.6215937901e+02,1.3755009793e+06,1.5440913598e+06
write,7,4.0654807806e+02,3.0048960900e+02,1.3755007050e+06,1.8609867072e+06
write,8,4.0654800105e+02,3.5411800790e+02,1.3755009656e+06,1.5791548454e+06
write,9,4.0654806113e+02,3.0048942900e+02,1.3755007623e+06,1.8609878220e+06
write,10,4.0654799390e+02,3.4886166215e+02,1.3755009898e+06,1.6029481845e+06
write,11,4.0654806185e+02,3.0048962402e+02,1.3755007599e+06,1.8609866142e+06
write,12,4.0654800105e+02,3.4318589687e+02,1.3755009656e+06,1.6294584745e+06
write,13,4.0654806709e+02,3.0048961878e+02,1.3755007421e+06,1.8609866466e+06
write,14,4.0654800105e+02,3.3678948402e+02,1.3755009656e+06,1.6604056674e+06
write,15,4.0654807520e+02,3.0048963594e+02,1.3755007147e+06,1.8609865403e+06
write,16,4.0654799795e+02,3.3688423800e+02,1.3755009761e+06,1.6599386523e+06
write,17,4.0654806519e+02,3.0048970389e+02,1.3755007486e+06,1.8609861195e+06
write,18,4.0654798293e+02,3.8525459385e+02,1.3755010269e+06,1.4515262814e+06
write,19,4.0654806709e+02,3.8492037606e+02,1.3755007421e+06,1.4527866093e+06
write,20,4.0654799581e+02,3.3051044202e+02,1.3755009833e+06,1.6919500775e+06
write,21,4.0654807401e+02,3.0048958397e+02,1.3755007187e+06,1.8609868622e+06
write,22,4.0654800200e+02,3.3037492299e+02,1.3755009624e+06,1.6926441115e+06
write,23,4.0654807401e+02,3.0048954391e+02,1.3755007187e+06,1.8609871103e+06
write,24,4.0654800296e+02,3.3023161483e+02,1.3755009591e+06,1.6933786557e+06
write,25,4.0654807210e+02,3.0048949003e+02,1.3755007252e+06,1.8609874440e+06
write,26,4.0654799914e+02,3.7952410102e+02,1.3755009720e+06,1.4734431002e+06
write,27,4.0654882121e+02,3.3023161483e+02,1.3754981907e+06,1.6933786557e+06
write,28,4.0654800200e+02,3.0048957896e+02,1.3755009624e+06,1.8609868932e+06
write,29,4.0654807401e+02,3.0048961401e+02,1.3755007187e+06,1.8609866762e+06
write,30,4.0654800487e+02,3.4493585491e+02,1.3755009527e+06,1.6211917666e+06
write,31,4.0654807901e+02,3.0876843381e+02,1.3755007018e+06,1.8110891748e+06
write,32,4.0654800487e+02,3.0048954797e+02,1.3755009527e+06,1.8609870852e+06
write,33,4.0654804516e+02,3.0048965383e+02,1.3755008163e+06,1.8609864296e+06
write,34,4.0654797697e+02,3.0876822209e+02,1.3755010471e+06,1.8110904167e+06
write,35,4.0654805207e+02,3.0048958302e+02,1.3755007930e+06,1.8609868681e+06
write,36,4.0654800510e+02,3.9047104216e+02,1.3755009519e+06,1.4321348003e+06
write,37,4.0654807711e+02,3.6803436995e+02,1.3755007083e+06,1.5194427849e+06
write,38,4.0654800987e+02,3.6871915412e+02,1.3755009357e+06,1.5166208800e+06
write,39,4.0654809308e+02,3.0081565404e+02,1.3755006542e+06,1.8589696397e+06
write,40,4.0654800701e+02,3.6869321895e+02,1.3755009454e+06,1.5167275644e+06
write,41,4.0654807615e+02,3.0081545401e+02,1.3755007115e+06,1.8589708758e+06
write,42,4.0654799986e+02,3.6457053185e+02,1.3755009696e+06,1.5338792337e+06
write,43,4.0654807806e+02,3.0082562280e+02,1.3755007050e+06,1.8589080372e+06
write,44,4.0654800296e+02,3.6259807110e+02,1.3755009591e+06,1.5422232289e+06
write,45,4.0654809213e+02,3.0082548499e+02,1.3755006574e+06,1.8589088887e+06
write,46,4.0654800510e+02,3.5574236202e+02,1.3755009519e+06,1.5719442712e+06
write,47,4.0654808307e+02,3.0081550694e+02,1.3755006881e+06,1.8589705488e+06
write,48,4.0654800701e+02,3.0081568003e+02,1.3755009454e+06,1.8589694791e+06
write,49,4.0654807711e+02,3.0081548786e+02,1.3755007083e+06,1.8589706666e+06
write,50,4.0654801106e+02,3.6055812097e+02,1.3755009317e+06,1.5509487527e+06
write,51,4.0654808092e+02,3.0081548786e+02,1.3755006953e+06,1.8589706666e+06
write,52,4.0654801893e+02,3.6035679698e+02,1.3755009051e+06,1.5518152361e+06
write,53,4.0654876304e+02,3.0081562614e+02,1.3754983875e+06,1.8589698121e+06
write,54,4.0654801679e+02,3.8541016006e+02,1.3755009123e+06,1.4509403901e+06
write,55,4.0654808307e+02,3.8515190196e+02,1.3755006881e+06,1.4519132975e+06
write,56,4.0654801083e+02,3.5128540707e+02,1.3755009325e+06,1.5918884097e+06
write,57,4.0654809403e+02,3.0081578493e+02,1.3755006510e+06,1.8589688308e+06
write,58,4.0654800487e+02,3.5140975308e+02,1.3755009527e+06,1.5913251214e+06
write,59,4.0654808712e+02,3.0081576610e+02,1.3755006744e+06,1.8589689472e+06
write,60,4.0654801583e+02,3.4869108987e+02,1.3755009156e+06,1.6037323128e+06
write,61,4.0654808283e+02,3.0081575584e+02,1.3755006889e+06,1.8589690106e+06
write,62,4.0654801989e+02,3.4722356915e+02,1.3755009019e+06,1.6105103964e+06
write,63,4.0654809523e+02,3.0081545305e+02,1.3755006469e+06,1.8589708817e+06
write,64,4.0654801798e+02,3.3745606709e+02,1.3755009083e+06,1.6571258381e+06
write,65,4.0654808497e+02,3.0081569695e+02,1.3755006816e+06,1.8589693745e+06
write,66,4.0654800701e+02,3.3791570592e+02,1.3755009454e+06,1.6548717867e+06
write,67,4.0654808688e+02,3.0081546402e+02,1.3755006752e+06,1.8589708140e+06
write,68,4.0654801893e+02,3.3791578412e+02,1.3755009051e+06,1.6548714037e+06
write,69,4.0654808402e+02,3.0081570506e+02,1.3755006849e+06,1.8589693244e+06
write,70,4.0654801512e+02,3.3791577101e+02,1.3755009180e+06,1.6548714679e+06
write,71,4.0654808807e+02,3.0081583285e+02,1.3755006711e+06,1.8589685347e+06
write,72,4.0654804492e+02,3.7138104010e+02,1.3755008172e+06,1.5057504493e+06
write,73,4.0654810715e+02,3.4915994501e+02,1.3755006066e+06,1.6015788065e+06
write,74,4.0654803300e+02,3.7094534588e+02,1.3755008575e+06,1.5075190300e+06
write,75,4.0654810596e+02,3.4916009402e+02,1.3755006107e+06,1.6015781230e+06
write,76,4.0654803610e+02,3.7152111006e+02,1.3755008470e+06,1.5051827551e+06
write,77,4.0654811001e+02,3.0084041786e+02,1.3755005969e+06,1.8588166177e+06
write,78,4.0654804993e+02,3.7269667816e+02,1.3755008002e+06,1.5004350743e+06
write,79,4.0654811716e+02,3.7152119207e+02,1.3755005727e+06,1.5051824228e+06
write,80,4.0654804587e+02,3.0084036303e+02,1.3755008139e+06,1.8588169565e+06
write,81,4.0654810381e+02,3.0084034514e+02,1.3755006179e+06,1.8588170670e+06
write,82,4.0654803395e+02,3.6786173296e+02,1.3755008543e+06,1.5201558572e+06
write,83,4.0654811287e+02,3.0084028006e+02,1.3755005873e+06,1.8588174692e+06
write,84,4.0654804897e+02,3.6786177182e+02,1.3755008034e+06,1.5201556966e+06
write,85,4.0654812217e+02,3.0084035897e+02,1.3755005558e+06,1.8588169816e+06
write,86,4.0654804111e+02,3.0084042621e+02,1.3755008301e+06,1.8588165661e+06
write,87,4.0654812193e+02,3.6766431999e+02,1.3755005566e+06,1.5209720867e+06
write,88,4.0654805088e+02,3.0084036207e+02,1.3755007970e+06,1.8588169624e+06
write,89,4.0654811788e+02,3.0084023094e+02,1.3755005703e+06,1.8588177726e+06
write,90,4.0654804802e+02,3.6316502690e+02,1.3755008067e+06,1.5398155840e+06
write,91,4.0654811788e+02,3.0084024501e+02,1.3755005703e+06,1.8588176857e+06
write,92,4.0654804611e+02,3.6025247884e+02,1.3755008131e+06,1.5522645946e+06
write,93,4.0654812384e+02,3.0084038806e+02,1.3755005502e+06,1.8588168018e+06
write,94,4.0654804492e+02,3.8605056000e+02,1.3755008172e+06,1.4485334978e+06
write,95,4.0654812288e+02,3.5750653195e+02,1.3755005534e+06,1.5641872750e+06
write,96,4.0654805303e+02,3.0084032512e+02,1.3755007897e+06,1.8588171908e+06
write,97,4.0654811192e+02,3.0084034896e+02,1.3755005905e+06,1.8588170434e+06
write,98,4.0654804087e+02,3.8791739488e+02,1.3755008309e+06,1.4415624960e+06
write,99,4.0654812193e+02,3.8777329111e+02,1.3755005566e+06,1.4420982074e+06
write,100,4.0654804707e+02,3.5187413406e+02,1.3755008099e+06,1.5892249923e+06
write,101,4.0654811597e+02,3.0084027600e+02,1.3755005768e+06,1.8588174942e+06
write,102,4.0654804516e+02,3.4725688410e+02,1.3755008163e+06,1.6103558881e+06
write,103,4.0654812288e+02,3.0084023714e+02,1.3755005534e+06,1.8588177343e+06
write,104,4.0654804707e+02,3.4633169484e+02,1.3755008099e+06,1.6146577871e+06
write,105,4.0654876304e+02,3.0084027600e+02,1.3754983875e+06,1.8588174942e+06
write,106,4.0654803896e+02,3.4673774600e+02,1.3755008373e+06,1.6127669239e+06
write,107,4.0654811597e+02,3.0084028816e+02,1.3755005768e+06,1.8588174191e+06
write,108,4.0654801607e+02,3.7949263787e+02,1.3755009148e+06,1.4735652611e+06
write,109,4.0654809403e+02,3.0051691198e+02,1.3755006510e+06,1.8608176302e+06
write,110,4.0654801702e+02,3.6304755282e+02,1.3755009115e+06,1.5403138340e+06
write,111,4.0654810500e+02,3.0051820111e+02,1.3755006139e+06,1.8608096479e+06
write,112,4.0654803085e+02,3.5697308683e+02,1.3755008647e+06,1.5665247287e+06
write,113,4.0654810691e+02,3.0051803493e+02,1.3755006074e+06,1.8608106769e+06
write,114,4.0654801512e+02,3.0051799417e+02,1.3755009180e+06,1.8608109293e+06
write,115,4.0654810500e+02,3.5694507909e+02,1.3755006139e+06,1.5666476463e+06
write,116,4.0654802990e+02,3.0051820493e+02,1.3755008680e+06,1.8608096243e+06
write,117,4.0654809308e+02,3.0051801896e+02,1.3755006542e+06,1.8608107758e+06
write,118,4.0654801512e+02,3.0051682186e+02,1.3755009180e+06,1.8608181883e+06
write,119,4.0654809999e+02,3.8866071510e+02,1.3755006308e+06,1.4388054832e+06
write,120,4.0654802799e+02,3.3780133486e+02,1.3755008744e+06,1.6554320848e+06
write,121,4.0654808402e+02,3.0051688313e+02,1.3755006849e+06,1.8608178089e+06
write,122,4.0654801607e+02,3.8126934600e+02,1.3755009148e+06,1.4666984741e+06
write,123,4.0654811001e+02,3.8092520785e+02,1.3755005969e+06,1.4680235292e+06
write,124,4.0654802513e+02,3.0051818895e+02,1.3755008841e+06,1.8608097232e+06
write,125,4.0654811001e+02,3.0051822209e+02,1.3755005969e+06,1.8608095180e+06
write,126,4.0654803014e+02,3.0051686788e+02,1.3755008672e+06,1.8608179033e+06
write,127,4.0654811192e+02,3.0051696396e+02,1.3755005905e+06,1.8608173084e+06
write,128,4.0654802990e+02,3.0051829386e+02,1.3755008680e+06,1.8608090736e+06
write,129,4.0654809093e+02,3.0051692605e+02,1.3755006615e+06,1.8608175431e+06
write,130,4.0654801011e+02,3.4775383806e+02,1.3755009349e+06,1.6080546260e+06
write,131,4.0654811192e+02,3.4598476791e+02,1.3755005905e+06,1.6162768418e+06
write,132,4.0654801106e+02,3.0051820493e+02,1.3755009317e+06,1.8608096243e+06
write,133,4.0654810691e+02,3.0051699901e+02,1.3755006074e+06,1.8608170914e+06
write,134,4.0654802203e+02,3.0051817703e+02,1.3755008946e+06,1.8608097970e+06
write,135,4.0654881787e+02,3.0051825714e+02,1.3754982020e+06,1.8608093010e+06
write,136,4.0654802895e+02,3.0051813889e+02,1.3755008712e+06,1.8608100332e+06
write,137,4.0654809904e+02,3.0051811218e+02,1.3755006340e+06,1.8608101986e+06
write,138,4.0654801989e+02,3.0051688194e+02,1.3755009019e+06,1.8608178162e+06
write,139,4.0654811096e+02,3.0051820588e+02,1.3755005937e+06,1.8608096184e+06
write,140,4.0654802012e+02,3.0051822901e+02,1.3755009010e+06,1.8608094752e+06
write,141,4.0654810691e+02,3.0051796889e+02,1.3755006074e+06,1.8608110858e+06
write,142,4.0654802608e+02,3.0051808906e+02,1.3755008809e+06,1.8608103418e+06
write,143,4.0654810882e+02,3.8421727109e+02,1.3755006010e+06,1.4554451611e+06
write,144,4.0654799795e+02,3.4710061097e+02,1.3755009761e+06,1.6110809095e+06
write,145,4.0654806590e+02,3.0057744908e+02,1.3755007462e+06,1.8604428566e+06
write,146,4.0654798913e+02,3.8566162491e+02,1.3755010059e+06,1.4499943263e+06
write,147,4.0654806995e+02,3.8545670581e+02,1.3755007325e+06,1.4507651821e+06
write,148,4.0654799700e+02,3.4686336708e+02,1.3755009793e+06,1.6121828393e+06
write,149,4.0654807186e+02,3.0057749081e+02,1.3755007260e+06,1.8604425983e+06
write,150,4.0654798913e+02,3.4575489211e+02,1.3755010059e+06,1.6173514266e+06
write,151,4.0654807806e+02,3.0057750106e+02,1.3755007050e+06,1.8604425349e+06
write,152,4.0654799891e+02,3.4419629502e+02,1.3755009728e+06,1.6246751522e+06
write,153,4.0654807091e+02,3.0057745504e+02,1.3755007292e+06,1.8604428197e+06
write,154,4.0654799414e+02,3.4175263286e+02,1.3755009890e+06,1.6362922015e+06
write,155,4.0654808092e+02,3.0057736588e+02,1.3755006953e+06,1.8604433716e+06
write,156,4.0654799795e+02,3.3701784801e+02,1.3755009761e+06,1.6592805731e+06
write,157,4.0654808187e+02,3.0057738900e+02,1.3755006921e+06,1.8604432285e+06
write,158,4.0654799819e+02,3.3160065889e+02,1.3755009753e+06,1.6863873850e+06
write,159,4.0654808092e+02,3.0057750607e+02,1.3755006953e+06,1.8604425039e+06
write,160,4.0654800200e+02,3.3025366306e+02,1.3755009624e+06,1.6932656032e+06
write,161,4.0654806089e+02,3.0057732201e+02,1.3755007631e+06,1.8604436431e+06
write,162,4.0654799604e+02,3.0057742000e+02,1.3755009825e+06,1.8604430366e+06
write,163,4.0654805994e+02,3.6084524107e+02,1.3755007663e+06,1.5497146820e+06
write,164,4.0654798698e+02,3.1408134198e+02,1.3755010132e+06,1.7804533197e+06
write,165,4.0654806399e+02,3.0057745385e+02,1.3755007526e+06,1.8604428271e+06
