access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,2.8995881987e+02,2.8989717102e+02,2.0569473592e+07,2.0573847848e+07
write,1,2.8996134496e+02,2.8984915614e+02,2.0569294465e+07,2.0577256002e+07
write,2,2.8995955706e+02,2.8987733412e+02,2.0569421296e+07,2.0575255758e+07
write,3,2.8995883012e+02,2.8985903692e+02,2.0569472865e+07,2.0576554560e+07
write,4,2.8996007204e+02,2.8988199115e+02,2.0569384764e+07,2.0574925211e+07
write,5,2.8995983195e+02,2.8985784292e+02,2.0569401796e+07,2.0576639320e+07
write,6,2.8995886302e+02,2.8988080215e+02,2.0569470531e+07,2.0575009603e+07
write,7,2.8996075392e+02,2.8985382509e+02,2.0569336393e+07,2.0576924545e+07
write,8,2.8995998216e+02,2.8988002992e+02,2.0569391140e+07,2.0575064414e+07
write,9,2.8996073294e+02,2.8984960890e+02,2.0569337881e+07,2.0577223860e+07
write,10,2.8995950603e+02,2.8987278509e+02,2.0569424916e+07,2.0575578650e+07
write,11,2.8996126103e+02,2.8985522318e+02,2.0569300419e+07,2.0576825294e+07
write,12,2.8996050906e+02,2.8988130093e+02,2.0569353762e+07,2.0574974201e+07
write,13,2.8996045899e+02,2.8985605907e+02,2.0569357314e+07,2.0576765954e+07
write,14,2.8995988584e+02,2.8987400985e+02,2.0569397973e+07,2.0575491715e+07
write,15,2.8996138906e+02,2.8985672688e+02,2.0569291336e+07,2.0576718547e+07
write,16,2.8996132112e+02,2.8988163304e+02,2.0569296157e+07,2.0574950629e+07
write,17,2.8996050406e+02,2.8985908103e+02,2.0569354118e+07,2.0576551429e+07
write,18,2.8996108413e+02,2.8987372112e+02,2.0569312968e+07,2.0575512209e+07
write,19,2.8995957899e+02,2.8985312796e+02,2.0569419740e+07,2.0576974035e+07
write,20,2.8996092701e+02,2.8988158298e+02,2.0569324114e+07,2.0574954182e+07
write,21,2.8995913601e+02,2.8984803700e+02,2.0569451165e+07,2.0577335454e+07
write,22,2.8995998001e+02,2.8988163495e+02,2.0569391292e+07,2.0574950493e+07
write,23,2.8995965195e+02,2.8985657978e+02,2.0569414565e+07,2.0576728990e+07
write,24,2.8995889115e+02,2.8988195801e+02,2.0569468535e+07,2.0574927564e+07
write,25,2.8995924306e+02,2.8985374880e+02,2.0569443571e+07,2.0576929961e+07
write,26,2.8995998693e+02,2.8987566495e+02,2.0569390802e+07,2.0575374235e+07
write,27,2.8996034193e+02,2.8985777283e+02,2.0569365618e+07,2.0576644296e+07
write,28,2.8996103787e+02,2.8988161111e+02,2.0569316249e+07,2.0574952185e+07
write,29,2.8995996499e+02,2.8984816504e+02,2.0569392358e+07,2.0577326364e+07
write,30,2.8995927906e+02,2.8987653303e+02,2.0569441017e+07,2.0575312619e+07
write,31,2.8995828295e+02,2.8985793781e+02,2.0569511681e+07,2.0576632584e+07
write,32,2.8995888209e+02,2.8987796712e+02,2.0569469178e+07,2.0575210828e+07
write,33,2.8996029592e+02,2.8984810495e+02,2.0569368883e+07,2.0577330630e+07
write,34,2.8995875502e+02,2.8987388206e+02,2.0569478192e+07,2.0575500786e+07
write,35,2.8996099591e+02,2.8985601306e+02,2.0569319226e+07,2.0576769221e+07
write,36,2.8995920491e+02,2.8988188004e+02,2.0569446277e+07,2.0574933097e+07
write,37,2.8996112514e+02,2.8985695815e+02,2.0569310059e+07,2.0576702129e+07
write,38,2.8996029210e+02,2.8987800288e+02,2.0569369153e+07,2.0575208290e+07
write,39,2.8995814300e+02,2.8986026502e+02,2.0569521609e+07,2.0576467380e+07
write,40,2.8995898104e+02,2.8988067698e+02,2.0569462159e+07,2.0575018487e+07
write,41,2.8996011090e+02,2.8985826588e+02,2.0569382007e+07,2.0576609295e+07
write,42,2.8995882702e+02,2.8987662411e+02,2.0569473085e+07,2.0575306154e+07
write,43,2.8995939589e+02,2.8985490298e+02,2.0569432730e+07,2.0576848025e+07
write,44,2.8996057510e+02,2.8988199806e+02,2.0569349077e+07,2.0574924721e+07
write,45,2.8996056914e+02,2.8985410714e+02,2.0569349500e+07,2.0576904522e+07
write,46,2.8996012783e+02,2.8987634897e+02,2.0569380806e+07,2.0575325683e+07
write,47,2.8995891285e+02,2.8986009884e+02,2.0569466996e+07,2.0576479177e+07
write,48,2.8995972610e+02,2.8987996507e+02,2.0569409305e+07,2.0575069017e+07
write,49,2.8996138597e+02,2.8985608482e+02,2.0569291556e+07,2.0576764126e+07
write,50,2.8996164894e+02,2.8987192202e+02,2.0569272901e+07,2.0575639912e+07
write,51,2.8996138191e+02,2.8985900402e+02,2.0569291844e+07,2.0576556896e+07
write,52,2.8996113515e+02,2.8988166595e+02,2.0569309349e+07,2.0574948293e+07
write,53,2.8996083403e+02,2.8985971999e+02,2.0569330710e+07,2.0576506070e+07
write,54,2.8996106100e+02,2.8987413383e+02,2.0569314609e+07,2.0575482915e+07
write,55,2.8995973492e+02,2.8985955191e+02,2.0569408679e+07,2.0576518002e+07
write,56,2.8996150208e+02,2.8988101506e+02,2.0569283320e+07,2.0574994491e+07
write,57,2.8995929718e+02,2.8985598803e+02,2.0569439732e+07,2.0576770998e+07
write,58,2.8995881891e+02,2.8987296391e+02,2.0569473660e+07,2.0575565957e+07
write,59,2.8995961404e+02,2.8985943604e+02,2.0569417254e+07,2.0576526228e+07
write,60,2.8996092391e+02,2.8987695694e+02,2.0569324334e+07,2.0575282530e+07
write,61,2.8995965004e+02,2.8985908198e+02,2.0569414700e+07,2.0576551361e+07
write,62,2.8996091390e+02,2.8987354112e+02,2.0569325044e+07,2.0575524986e+07
write,63,2.8996134090e+02,2.8985700393e+02,2.0569294753e+07,2.0576698880e+07
write,64,2.8995882487e+02,2.8989713311e+02,2.0569473237e+07,2.0573850538e+07
write,65,2.8996132493e+02,2.8985427403e+02,2.0569295886e+07,2.0576892674e+07
write,66,2.8995809317e+02,2.8987154102e+02,2.0569525144e+07,2.0575666956e+07
write,67,2.8996042204e+02,2.8985689211e+02,2.0569359936e+07,2.0576706818e+07
write,68,2.8996046495e+02,2.8988065791e+02,2.0569356891e+07,2.0575019841e+07
write,69,2.8996137595e+02,2.8985996389e+02,2.0569292267e+07,2.0576488756e+07
write,70,2.8995881987e+02,2.8987985897e+02,2.0569473592e+07,2.0575076548e+07
write,71,2.8995881510e+02,2.8985972285e+02,2.0569473930e+07,2.0576505867e+07
write,72,2.8995988703e+02,2.8986187696e+02,2.0569397889e+07,2.0576352953e+07
write,73,2.8996090102e+02,2.8984194112e+02,2.0569325957e+07,2.0577768231e+07
write,74,2.8996156597e+02,2.8986114788e+02,2.0569278787e+07,2.0576404708e+07
write,75,2.8996094084e+02,2.8984272289e+02,2.0569323133e+07,2.0577712728e+07
write,76,2.8995998788e+02,2.8986186409e+02,2.0569390734e+07,2.0576353867e+07
write,77,2.8996180701e+02,2.8984268022e+02,2.0569261688e+07,2.0577715758e+07
write,78,2.8996216202e+02,2.8986185503e+02,2.0569236505e+07,2.0576354510e+07
write,79,2.8996005201e+02,2.8984234810e+02,2.0569386185e+07,2.0577739337e+07
write,80,2.8996073604e+02,2.8986166406e+02,2.0569337661e+07,2.0576368066e+07
write,81,2.8996083498e+02,2.8984246612e+02,2.0569330642e+07,2.0577730958e+07
write,82,2.8996151304e+02,2.8986174107e+02,2.0569282542e+07,2.0576362600e+07
write,83,2.8996159387e+02,2.8984228492e+02,2.0569276808e+07,2.0577743823e+07
write,84,2.8996177387e+02,2.8986178303e+02,2.0569264039e+07,2.0576359621e+07
write,85,2.8996083593e+02,2.8984254313e+02,2.0569330575e+07,2.0577725491e+07
