access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,2.3778285980e+01,2.3761215925e+01,2.3505694248e+06,2.3522580737e+06
write,1,2.3778299093e+01,2.3761643887e+01,2.3505681286e+06,2.3522157081e+06
write,2,2.3778287888e+01,2.3761422873e+01,2.3505692363e+06,2.3522375869e+06
write,3,2.3778311014e+01,2.3759387016e+01,2.3505669501e+06,2.3524391417e+06
write,4,2.3778283834e+01,2.3761147022e+01,2.3505696369e+06,2.3522648948e+06
write,5,2.3778320074e+01,2.3761082172e+01,2.3505660545e+06,2.3522713147e+06
write,6,2.3778681993e+01,2.3761683941e+01,2.3505302781e+06,2.3522117430e+06
write,7,2.3778315067e+01,2.3761276007e+01,2.3505665495e+06,2.3522521259e+06
write,8,2.3778270960e+01,2.3760016918e+01,2.3505709096e+06,2.3523767762e+06
write,9,2.3778316975e+01,2.3760169029e+01,2.3505663609e+06,2.3523617164e+06
write,10,2.3778283119e+01,2.3761765957e+01,2.3505697077e+06,2.3522036242e+06
write,11,2.3778315067e+01,2.3761603117e+01,2.3505665495e+06,2.3522197440e+06
write,12,2.3778308868e+01,2.3759139776e+01,2.3505671623e+06,2.3524636214e+06
write,13,2.3778298855e+01,2.3760832071e+01,2.3505681521e+06,2.3522960742e+06
write,14,2.3778266907e+01,2.3761646986e+01,2.3505713103e+06,2.3522154013e+06
write,15,2.3778285980e+01,2.3761708975e+01,2.3505694248e+06,2.3522092649e+06
write,16,2.3778273106e+01,2.3761505842e+01,2.3505706975e+06,2.3522293735e+06
write,17,2.3778314114e+01,2.3761724949e+01,2.3505666437e+06,2.3522076836e+06
write,18,2.3778311014e+01,2.3761556864e+01,2.3505669501e+06,2.3522243227e+06
write,19,2.3778314114e+01,2.3759443998e+01,2.3505666437e+06,2.3524334999e+06
write,20,2.3778287888e+01,2.3761487961e+01,2.3505692363e+06,2.3522311436e+06
write,21,2.3778299093e+01,2.3760655880e+01,2.3505681286e+06,2.3523135170e+06
