rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,52,,,,,,,,,,,4.7880781205e+03,6.2555370331e+00,,,,,,,4.7324566190e+05,1.2171268463e-03,,
0,,,,,,,,,,,,3.5303954783e+01,1.4729228020e+00,,,,,,
1,,,,,,,,,,,,3.5356372230e+01,1.4707391262e+00,,,,,,
2,,,,,,,,,,,,3.5356492593e+01,1.4707341194e+00,,,,,,
3,,,,,,,,,,,,3.5356446741e+01,1.4707360268e+00,,,,,,
4,,,,,,,,,,,,3.5356469667e+01,1.4707350731e+00,,,,,,
5,,,,,,,,,,,,3.5356395157e+01,1.4707381725e+00,,,,,,
6,,,,,,,,,,,,3.5356469667e+01,1.4707350731e+00,,,,,,
7,,,,,,,,,,,,3.5356590031e+01,1.4707300663e+00,,,,,,
8,,,,,,,,,,,,3.5356567104e+01,1.4707310200e+00,,,,,,
9,,,,,,,,,,,,3.5356475399e+01,1.4707348347e+00,,,,,,
10,,,,,,,,,,,,3.5356612957e+01,1.4707291126e+00,,,,,,
11,,,,,,,,,,,,3.5356567104e+01,1.4707310200e+00,,,,,,
12,,,,,,,,,,,,3.5356515520e+01,1.4707331657e+00,,,,,,
13,,,,,,,,,,,,3.5356521251e+01,1.4707329273e+00,,,,,,
14,,,,,,,,,,,,3.5356538446e+01,1.4707322121e+00,,,,,,
15,,,,,,,,,,,,3.5356446741e+01,1.4707360268e+00,,,,,,
16,,,,,,,,,,,,3.5356303452e+01,1.4707419872e+00,,,,,,
17,,,,,,,,,,,,3.5356400888e+01,1.4707379341e+00,,,,,,
18,,,,,,,,,,,,3.5356372230e+01,1.4707391262e+00,,,,,,
19,,,,,,,,,,,,3.5356326378e+01,1.4707410336e+00,,,,,,
20,,,,,,,,,,,,3.5356326378e+01,1.4707410336e+00,,,,,,
21,,,,,,,,,,,,3.5356423814e+01,1.4707369804e+00,,,,,,
22,,,,,,,,,,,,3.5356418083e+01,1.4707372189e+00,,,,,,
23,,,,,,,,,,,,3.5356544178e+01,1.4707319736e+00,,,,,,
24,,,,,,,,,,,,3.5356349304e+01,1.4707400799e+00,,,,,,
25,,,,,,,,,,,,3.5356446741e+01,1.4707360268e+00,,,,,,
26,,,,,,,,,,,,3.5356469667e+01,1.4707350731e+00,,,,,,
27,,,,,,,,,,,,3.5356446741e+01,1.4707360268e+00,,,,,,
28,,,,,,,,,,,,3.5356395157e+01,1.4707381725e+00,,,,,,
29,,,,,,,,,,,,3.5356521251e+01,1.4707329273e+00,,,,,,
30,,,,,,,,,,,,3.5356469667e+01,1.4707350731e+00,,,,,,
31,,,,,,,,,,,,3.5356446741e+01,1.4707360268e+00,,,,,,
32,,,,,,,,,,,,3.5356160164e+01,1.4707479477e+00,,,,,,
33,,,,,,,,,,,,3.5356446741e+01,1.4707360268e+00,,,,,,
34,,,,,,,,,,,,3.5356349304e+01,1.4707400799e+00,,,,,,
35,,,,,,,,,,,,3.5356446741e+01,1.4707360268e+00,,,,,,
36,,,,,,,,,,,,3.5355965295e+01,1.4707560539e+00,,,,,,
37,,,,,,,,,,,,3.5355942369e+01,1.4707570076e+00,,,,,,
38,,,,,,,,,,,,3.5356016878e+01,1.4707539082e+00,,,,,,
39,,,,,,,,,,,,3.5356062729e+01,1.4707520008e+00,,,,,,
40,,,,,,,,,,,,3.5355873593e+01,1.4707598686e+00,,,,,,
41,,,,,,,,,,,,3.5355919444e+01,1.4707579613e+00,,,,,,
42,,,,,,,,,,,,3.5355971026e+01,1.4707558155e+00,,,,,,
43,,,,,,,,,,,,3.5355873593e+01,1.4707598686e+00,,,,,,
44,,,,,,,,,,,,3.5355873593e+01,1.4707598686e+00,,,,,,
45,,,,,,,,,,,,3.5355942369e+01,1.4707570076e+00,,,,,,
46,,,,,,,,,,,,3.5355896518e+01,1.4707589149e+00,,,,,,
47,,,,,,,,,,,,3.5355867861e+01,1.4707601070e+00,,,,,,
48,,,,,,,,,,,,3.5355730308e+01,1.4707658291e+00,,,,,,
49,,,,,,,,,,,,3.5355942369e+01,1.4707570076e+00,,,,,,
50,,,,,,,,,,,,3.5355844936e+01,1.4707610607e+00,,,,,,
51,,,,,,,,,,,,3.5355919444e+01,1.4707579613e+00,,,,,,
52,,,,,,,,,,,,3.5355919444e+01,1.4707579613e+00,,,,,,
53,,,,,,,,,,,,3.5355919444e+01,1.4707579613e+00,,,,,,
54,,,,,,,,,,,,3.5355890787e+01,1.4707591534e+00,,,,,,
55,,,,,,,,,,,,3.5356016878e+01,1.4707539082e+00,,,,,,
56,,,,,,,,,,,,3.5355799085e+01,1.4707629681e+00,,,,,,
57,,,,,,,,,,,,3.5355873593e+01,1.4707598686e+00,,,,,,
58,,,,,,,,,,,,3.5355890787e+01,1.4707591534e+00,,,,,,
59,,,,,,,,,,,,3.5355993952e+01,1.4707548618e+00,,,,,,
60,,,,,,,,,,,,3.5355867861e+01,1.4707601070e+00,,,,,,
61,,,,,,,,,,,,3.5355942369e+01,1.4707570076e+00,,,,,,
62,,,,,,,,,,,,3.5355919444e+01,1.4707579613e+00,,,,,,
63,,,,,,,,,,,,3.5355890787e+01,1.4707591534e+00,,,,,,
64,,,,,,,,,,,,3.5355506787e+01,1.4707751274e+00,,,,,,
65,,,,,,,,,,,,3.5356039804e+01,1.4707529545e+00,,,,,,
66,,,,,,,,,,,,3.5355942369e+01,1.4707570076e+00,,,,,,
67,,,,,,,,,,,,3.5356039804e+01,1.4707529545e+00,,,,,,
68,,,,,,,,,,,,3.5356062729e+01,1.4707520008e+00,,,,,,
69,,,,,,,,,,,,3.5355988221e+01,1.4707551003e+00,,,,,,
70,,,,,,,,,,,,3.5356016878e+01,1.4707539082e+00,,,,,,
71,,,,,,,,,,,,3.5356183090e+01,1.4707469940e+00,,,,,,
72,,,,,,,,,,,,3.5356274794e+01,1.4707431793e+00,,,,,,
73,,,,,,,,,,,,3.5356475399e+01,1.4707348347e+00,,,,,,
74,,,,,,,,,,,,3.5356658810e+01,1.4707272053e+00,,,,,,
75,,,,,,,,,,,,3.5356544178e+01,1.4707319736e+00,,,,,,
76,,,,,,,,,,,,3.5356160164e+01,1.4707479477e+00,,,,,,
77,,,,,,,,,,,,3.5356521251e+01,1.4707329273e+00,,,,,,
78,,,,,,,,,,,,3.5356160164e+01,1.4707479477e+00,,,,,,
79,,,,,,,,,,,,3.5356228942e+01,1.4707450867e+00,,,,,,
80,,,,,,,,,,,,3.5356303452e+01,1.4707419872e+00,,,,,,
81,,,,,,,,,,,,3.5356349304e+01,1.4707400799e+00,,,,,,
82,,,,,,,,,,,,3.5356355036e+01,1.4707398415e+00,,,,,,
