access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,2.7527599907e+02,2.7511685610e+02,2.1666619350e+07,2.1679152534e+07
write,1,2.7527708006e+02,2.7449322486e+02,2.1666534267e+07,2.1728406197e+07
write,2,2.7527661705e+02,2.7460586381e+02,2.1666570710e+07,2.1719493551e+07
write,3,2.7527736497e+02,2.7449312687e+02,2.1666511842e+07,2.1728413953e+07
write,4,2.7527746797e+02,2.7463141894e+02,2.1666503736e+07,2.1717472498e+07
write,5,2.7527912688e+02,2.7459224415e+02,2.1666373167e+07,2.1720570829e+07
write,6,2.7527792501e+02,2.7453055406e+02,2.1666467762e+07,2.1725451684e+07
write,7,2.7527798295e+02,2.7453470016e+02,2.1666463202e+07,2.1725123580e+07
write,8,2.7527783513e+02,2.7470208192e+02,2.1666474837e+07,2.1711886005e+07
write,9,2.7527663589e+02,2.7459230614e+02,2.1666569227e+07,2.1720565925e+07
write,10,2.7527595997e+02,2.7467273903e+02,2.1666622427e+07,2.1714205454e+07
write,11,2.7527735901e+02,2.7457073808e+02,2.1666512311e+07,2.1722272117e+07
write,12,2.7527585506e+02,2.7463277197e+02,2.1666630684e+07,2.1717365503e+07
write,13,2.7527677798e+02,2.7453477979e+02,2.1666558043e+07,2.1725117279e+07
write,14,2.7527922010e+02,2.7471358705e+02,2.1666365829e+07,2.1710976702e+07
write,15,2.7527677703e+02,2.7453153801e+02,2.1666558118e+07,2.1725373818e+07
write,16,2.7527603102e+02,2.7460853100e+02,2.1666616835e+07,2.1719282596e+07
write,17,2.7527726102e+02,2.7449321985e+02,2.1666520024e+07,2.1728406593e+07
write,18,2.7527794504e+02,2.7467744088e+02,2.1666466186e+07,2.1713833757e+07
write,19,2.7527685285e+02,2.7453489804e+02,2.1666552150e+07,2.1725107921e+07
write,20,2.7527901006e+02,2.7467019916e+02,2.1666382362e+07,2.1714406245e+07
write,21,2.7527873182e+02,2.7449257588e+02,2.1666404261e+07,2.1728457569e+07
write,22,2.7527673292e+02,2.7463702178e+02,2.1666561589e+07,2.1717029443e+07
write,23,2.7527878594e+02,2.7450254202e+02,2.1666400001e+07,2.1727668692e+07
write,24,2.7527858090e+02,2.7469018888e+02,2.1666416139e+07,2.1712826047e+07
write,25,2.7527890897e+02,2.7459215093e+02,2.1666390318e+07,2.1720578203e+07
write,26,2.7527542591e+02,2.7467013288e+02,2.1666664463e+07,2.1714411485e+07
