access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,6.5718564034e+01,6.5681779861e+01,8.5091203106e+06,8.5138857257e+06
read,1,6.5718659163e+01,6.5681871891e+01,8.5091079935e+06,8.5138737965e+06
read,2,6.5718655109e+01,6.5681782007e+01,8.5091085183e+06,8.5138854475e+06
read,3,6.5718662977e+01,6.5681854963e+01,8.5091074996e+06,8.5138759908e+06
read,4,6.5718581915e+01,6.5681872845e+01,8.5091179953e+06,8.5138736729e+06
read,5,6.5718626022e+01,6.5681819916e+01,8.5091122844e+06,8.5138805337e+06
read,6,6.5718673944e+01,6.5681797981e+01,8.5091060795e+06,8.5138833769e+06
read,7,6.5718559027e+01,6.5681819916e+01,8.5091209589e+06,8.5138805337e+06
read,8,6.5718647957e+01,6.5681833982e+01,8.5091094444e+06,8.5138787103e+06
read,9,6.5718662024e+01,6.5681880951e+01,8.5091076230e+06,8.5138726222e+06
read,10,6.5718667984e+01,6.5681792974e+01,8.5091068513e+06,8.5138840259e+06
read,11,6.5718612909e+01,6.5681895971e+01,8.5091139822e+06,8.5138706752e+06
read,12,6.5718670130e+01,6.5681830883e+01,8.5091065735e+06,8.5138791121e+06
read,13,6.5718636036e+01,6.5681835890e+01,8.5091109879e+06,8.5138784631e+06
read,14,6.5718669891e+01,6.5681827068e+01,8.5091066043e+06,8.5138796066e+06
read,15,6.5718595982e+01,6.5681838989e+01,8.5091161740e+06,8.5138780614e+06
read,16,6.5718653202e+01,6.5681788921e+01,8.5091087652e+06,8.5138845513e+06
read,17,6.5718660116e+01,6.5681811094e+01,8.5091078700e+06,8.5138816772e+06
read,18,6.5719146013e+01,6.5681855917e+01,8.5090449576e+06,8.5138758671e+06
read,19,6.5718611956e+01,6.5681857824e+01,8.5091141057e+06,8.5138756199e+06
read,20,6.5718610048e+01,6.5681838989e+01,8.5091143527e+06,8.5138780614e+06
read,21,6.5718631029e+01,6.5681857824e+01,8.5091116361e+06,8.5138756199e+06
read,22,6.5718665123e+01,6.5681882858e+01,8.5091072217e+06,8.5138723749e+06
read,23,6.5718557835e+01,6.5681890011e+01,8.5091211132e+06,8.5138714478e+06
read,24,6.5718660116e+01,6.5681822777e+01,8.5091078700e+06,8.5138801629e+06
read,25,6.5718659878e+01,6.5681876898e+01,8.5091079009e+06,8.5138731475e+06
read,26,6.5718632936e+01,6.5681864977e+01,8.5091113892e+06,8.5138746928e+06
read,27,6.5718535900e+01,6.5681895971e+01,8.5091239532e+06,8.5138706752e+06
read,28,6.5718619108e+01,6.5681866884e+01,8.5091131796e+06,8.5138744455e+06
read,29,6.5718592882e+01,6.5681884050e+01,8.5091165753e+06,8.5138722204e+06
read,30,6.5718636990e+01,6.5681843996e+01,8.5091108644e+06,8.5138774124e+06
read,31,6.5718592882e+01,6.5681858063e+01,8.5091165753e+06,8.5138755890e+06
read,32,6.5718563795e+01,6.5681866169e+01,8.5091203415e+06,8.5138745382e+06
read,33,6.5718659878e+01,6.5681907892e+01,8.5091079009e+06,8.5138691300e+06
read,34,6.5718654871e+01,6.5681849957e+01,8.5091085491e+06,8.5138766397e+06
read,35,6.5718657970e+01,6.5681887150e+01,8.5091081478e+06,8.5138718186e+06
read,36,6.5718579054e+01,6.5681803942e+01,8.5091183658e+06,8.5138826043e+06
read,37,6.5718620777e+01,6.5681895018e+01,8.5091129635e+06,8.5138707988e+06
read,38,6.5718673944e+01,6.5681783915e+01,8.5091060795e+06,8.5138852003e+06
read,39,6.5718528986e+01,6.5681864023e+01,8.5091248485e+06,8.5138748164e+06
read,40,6.5718647003e+01,6.5681861877e+01,8.5091095678e+06,8.5138750945e+06
read,41,6.5718664885e+01,6.5681874037e+01,8.5091072526e+06,8.5138735184e+06
read,42,6.5718661070e+01,6.5681783915e+01,8.5091077465e+06,8.5138852003e+06
read,43,6.5718607187e+01,6.5681823015e+01,8.5091147231e+06,8.5138801320e+06
read,44,6.5718669891e+01,6.5681847811e+01,8.5091066043e+06,8.5138769179e+06
read,45,6.5718626976e+01,6.5681880951e+01,8.5091121609e+06,8.5138726222e+06
read,46,6.5718671799e+01,6.5681778193e+01,8.5091063574e+06,8.5138859420e+06
read,47,6.5718589783e+01,6.5681864023e+01,8.5091169766e+06,8.5138748164e+06
read,48,6.5718655109e+01,6.5681843996e+01,8.5091085183e+06,8.5138774124e+06
read,49,6.5718666077e+01,6.5681822062e+01,8.5091070982e+06,8.5138802556e+06
read,50,6.5719035864e+01,6.5681778908e+01,8.5090592193e+06,8.5138858493e+06
read,51,6.5718600988e+01,6.5681906223e+01,8.5091155257e+06,8.5138693463e+06
read,52,6.5718607903e+01,6.5681785107e+01,8.5091146305e+06,8.5138850458e+06
read,53,6.5718624115e+01,6.5681859016e+01,8.5091125314e+06,8.5138754654e+06
read,54,6.5718669891e+01,6.5681782007e+01,8.5091066043e+06,8.5138854475e+06
read,55,6.5718559980e+01,6.5681824923e+01,8.5091208354e+06,8.5138798847e+06
read,56,6.5718651772e+01,6.5681825876e+01,8.5091089504e+06,8.5138797611e+06
read,57,6.5718662977e+01,6.5681838036e+01,8.5091074996e+06,8.5138781850e+06
read,58,6.5718660831e+01,6.5681781054e+01,8.5091077774e+06,8.5138855712e+06
read,59,6.5718641996e+01,6.5681883097e+01,8.5091102161e+06,8.5138723440e+06
read,60,6.5718620062e+01,6.5681793928e+01,8.5091130561e+06,8.5138839023e+06
read,61,6.5718642950e+01,6.5681885958e+01,8.5091100926e+06,8.5138719732e+06
read,62,6.5718637943e+01,6.5681780100e+01,8.5091107409e+06,8.5138856948e+06
read,63,6.5718592167e+01,6.5681867123e+01,8.5091166679e+06,8.5138744146e+06
read,64,6.5718562841e+01,6.5681778193e+01,8.5091204649e+06,8.5138859420e+06
read,65,6.5718659878e+01,6.5681891918e+01,8.5091079009e+06,8.5138712006e+06
read,66,6.5718659878e+01,6.5681771994e+01,8.5091079009e+06,8.5138867455e+06
read,67,6.5718667984e+01,6.5681894064e+01,8.5091068513e+06,8.5138709224e+06
read,68,6.5718578815e+01,6.5681806803e+01,8.5091183966e+06,8.5138822335e+06
read,69,6.5718626022e+01,6.5681808949e+01,8.5091122844e+06,8.5138819553e+06
read,70,6.5718671083e+01,6.5681771040e+01,8.5091064500e+06,8.5138868692e+06
read,71,6.5718562126e+01,6.5681853056e+01,8.5091205575e+06,8.5138762380e+06
read,72,6.5718650103e+01,6.5681796074e+01,8.5091091665e+06,8.5138836242e+06
read,73,6.5718661070e+01,6.5681800842e+01,8.5091077465e+06,8.5138830061e+06
read,74,6.5718669176e+01,6.5681790113e+01,8.5091066969e+06,8.5138843968e+06
read,75,6.5718616009e+01,6.5681839943e+01,8.5091135809e+06,8.5138779377e+06
read,76,6.5718667984e+01,6.5681785107e+01,8.5091068513e+06,8.5138850458e+06
read,77,6.5718635082e+01,6.5681793928e+01,8.5091111113e+06,8.5138839023e+06
read,78,6.5718674183e+01,6.5681782007e+01,8.5091060487e+06,8.5138854475e+06
read,79,6.5718597889e+01,6.5681797028e+01,8.5091159270e+06,8.5138835006e+06
read,80,6.5718653917e+01,6.5681804180e+01,8.5091086726e+06,8.5138825734e+06
read,81,6.5718661070e+01,6.5681839943e+01,8.5091077465e+06,8.5138779377e+06
read,82,6.5718981028e+01,6.5681802988e+01,8.5090663193e+06,8.5138827279e+06
read,83,6.5718616009e+01,6.5681854010e+01,8.5091135809e+06,8.5138761144e+06
read,84,6.5718611002e+01,6.5681808949e+01,8.5091142292e+06,8.5138819553e+06
read,85,6.5718633890e+01,6.5681817055e+01,8.5091112657e+06,8.5138809046e+06
read,86,6.5718664885e+01,6.5681807995e+01,8.5091072526e+06,8.5138820789e+06
read,87,6.5718564034e+01,6.5681855917e+01,8.5091203106e+06,8.5138758671e+06
read,88,6.5718659878e+01,6.5681804895e+01,8.5091079009e+06,8.5138824807e+06
read,89,6.5718658924e+01,6.5681819916e+01,8.5091080243e+06,8.5138805337e+06
read,90,6.5718630791e+01,6.5681804180e+01,8.5091116670e+06,8.5138825734e+06
read,91,6.5718539953e+01,6.5681853771e+01,8.5091234285e+06,8.5138761453e+06
read,92,6.5718616962e+01,6.5681845188e+01,8.5091134574e+06,8.5138772578e+06
read,93,6.5718593836e+01,6.5681847095e+01,8.5091164518e+06,8.5138770106e+06
read,94,6.5718636036e+01,6.5681837082e+01,8.5091109879e+06,8.5138783086e+06
read,95,6.5718597174e+01,6.5681876898e+01,8.5091160197e+06,8.5138731475e+06
read,96,6.5718563080e+01,6.5681778908e+01,8.5091204341e+06,8.5138858493e+06
read,97,6.5718656063e+01,6.5681789160e+01,8.5091083948e+06,8.5138845204e+06
read,98,6.5718652010e+01,6.5681777000e+01,8.5091089196e+06,8.5138860965e+06
read,99,6.5718661070e+01,6.5681838036e+01,8.5091077465e+06,8.5138781850e+06
read,100,6.5718576908e+01,6.5681786060e+01,8.5091186436e+06,8.5138849222e+06
read,101,6.5718631029e+01,6.5681835890e+01,8.5091116361e+06,8.5138784631e+06
read,102,6.5718664885e+01,6.5681782007e+01,8.5091072526e+06,8.5138854475e+06
read,103,6.5718512058e+01,6.5681797028e+01,8.5091270403e+06,8.5138835006e+06
read,104,6.5718651056e+01,6.5681830883e+01,8.5091090430e+06,8.5138791121e+06
read,105,6.5718661070e+01,6.5681859016e+01,8.5091077465e+06,8.5138754654e+06
read,106,6.5718662977e+01,6.5681828976e+01,8.5091074996e+06,8.5138793593e+06
read,107,6.5718615055e+01,6.5681841135e+01,8.5091137044e+06,8.5138777832e+06
read,108,6.5718666077e+01,6.5681777954e+01,8.5091070982e+06,8.5138859729e+06
read,109,6.5718627930e+01,6.5681779861e+01,8.5091120374e+06,8.5138857257e+06
read,110,6.5718667030e+01,6.5681773901e+01,8.5091069748e+06,8.5138864983e+06
read,111,6.5718584061e+01,6.5681781054e+01,8.5091177175e+06,8.5138855712e+06
read,112,6.5718645096e+01,6.5681775093e+01,8.5091098148e+06,8.5138863438e+06
read,113,6.5718647957e+01,6.5681781054e+01,8.5091094444e+06,8.5138855712e+06
read,114,6.5719318867e+01,6.5681775093e+01,8.5090225773e+06,8.5138863438e+06
read,115,6.5718596935e+01,6.5681782007e+01,8.5091160505e+06,8.5138854475e+06
read,116,6.5718605995e+01,6.5681777000e+01,8.5091148775e+06,8.5138860965e+06
read,117,6.5718623161e+01,6.5681781054e+01,8.5091126548e+06,8.5138855712e+06
read,118,6.5718659163e+01,6.5681777000e+01,8.5091079935e+06,8.5138860965e+06
read,119,6.5718552828e+01,6.5681781054e+01,8.5091217615e+06,8.5138855712e+06
read,120,6.5718650103e+01,6.5681773186e+01,8.5091091665e+06,8.5138865910e+06
read,121,6.5718654871e+01,6.5681781054e+01,8.5091085491e+06,8.5138855712e+06
read,122,6.5718655825e+01,6.5681776047e+01,8.5091084256e+06,8.5138862202e+06
read,123,6.5718636036e+01,6.5681780100e+01,8.5091109879e+06,8.5138856948e+06
read,124,6.5718616962e+01,6.5681776047e+01,8.5091134574e+06,8.5138862202e+06
read,125,6.5718642950e+01,6.5681778908e+01,8.5091100926e+06,8.5138858493e+06
read,126,6.5718633890e+01,6.5681774139e+01,8.5091112657e+06,8.5138864674e+06
read,127,6.5718585014e+01,6.5681777954e+01,8.5091175940e+06,8.5138859729e+06
read,128,6.5718558073e+01,6.5681771040e+01,8.5091210823e+06,8.5138868692e+06
read,129,6.5718653917e+01,6.5681773186e+01,8.5091086726e+06,8.5138865910e+06
read,130,6.5718647957e+01,6.5681769133e+01,8.5091094444e+06,8.5138871164e+06
read,131,6.5718657970e+01,6.5681775093e+01,8.5091081478e+06,8.5138863438e+06
read,132,6.5718570948e+01,6.5681770086e+01,8.5091194154e+06,8.5138869928e+06
read,133,6.5718621969e+01,6.5681773186e+01,8.5091128092e+06,8.5138865910e+06
read,134,6.5718661785e+01,6.5681768179e+01,8.5091076539e+06,8.5138872400e+06
read,135,6.5718552828e+01,6.5681771994e+01,8.5091217615e+06,8.5138867455e+06
read,136,6.5718647957e+01,6.5681770086e+01,8.5091094444e+06,8.5138869928e+06
read,137,6.5718657017e+01,6.5681774139e+01,8.5091082713e+06,8.5138864674e+06
read,138,6.5718661070e+01,6.5681771994e+01,8.5091077465e+06,8.5138867455e+06
read,139,6.5718611956e+01,6.5681772947e+01,8.5091141057e+06,8.5138866219e+06
read,140,6.5718667030e+01,6.5681771994e+01,8.5091069748e+06,8.5138867455e+06
read,141,6.5718640089e+01,6.5681774855e+01,8.5091104631e+06,8.5138863747e+06
read,142,6.5718667030e+01,6.5681770086e+01,8.5091069748e+06,8.5138869928e+06
read,143,6.5718586922e+01,6.5681775808e+01,8.5091173471e+06,8.5138862511e+06
read,144,6.5718647003e+01,6.5681794882e+01,8.5091095678e+06,8.5138837787e+06
read,145,6.5718655109e+01,6.5681865931e+01,8.5091085183e+06,8.5138745691e+06
read,146,6.5719038963e+01,6.5681854963e+01,8.5090588180e+06,8.5138759908e+06
read,147,6.5718605995e+01,6.5681914091e+01,8.5091148775e+06,8.5138683264e+06
read,148,6.5718608856e+01,6.5681842089e+01,8.5091145070e+06,8.5138776596e+06
read,149,6.5718630075e+01,6.5681887865e+01,8.5091117596e+06,8.5138717259e+06
read,150,6.5718658924e+01,6.5681840181e+01,8.5091080243e+06,8.5138779068e+06
read,151,6.5718549967e+01,6.5681927919e+01,8.5091221319e+06,8.5138665340e+06
read,152,6.5718652964e+01,6.5681840181e+01,8.5091087961e+06,8.5138779068e+06
read,153,6.5718657970e+01,6.5681886196e+01,8.5091081478e+06,8.5138719423e+06
read,154,6.5718618870e+01,6.5681783915e+01,8.5091132105e+06,8.5138852003e+06
read,155,6.5718533993e+01,6.5681917191e+01,8.5091242002e+06,8.5138679247e+06
read,156,6.5718608856e+01,6.5681787014e+01,8.5091145070e+06,8.5138847985e+06
